10.1002/cne.901780103,75893.0,,"Anatomical observations on the dorsal column nuclei, their thalamic projection and the cytoarchitecture of some somatosensory thalamic nuclei in the monkey",https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1978&volume=178&issue=1&spage=17,Wiley,,
10.1002/cne.903380211,8308173.0,,"Survey of the morphology of macaque retinal ganglion cells that project to the pretectum, superior colliculus, and parvicellular laminae of the lateral geniculate nucleus",https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1993&volume=338&issue=2&spage=289,Wiley,,
10.1152/jn.00801.2015,26792883.0,PMC4808129,"Phase-amplitude coupling, an indication of bursting in parkinsonism, is masked by periodic pulses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4808129/,PMC,,
10.1007/BF00235636,3002836.0,,Cytochrome oxidase activity in the striate cortex and lateral geniculate nucleus of the newborn and adult macaque monkey,,,,
,12020088.0,,"Cartesian and non-Cartesian responses in LGN, V1, and V2 cells",https://www.cambridge.org/core/product/identifier/S0952523801186141/type/journal_article,Cambridge University Press,,
,4220147.0,,Response patterns of vestibular thalamic neurons in the rhesus monkey,,,,
10.1016/0306-4522(88)90006-1,3393286.0,,Projections of cholinergic and non-cholinergic neurons of the brainstem core to relay and associational thalamic nuclei in the cat and macaque monkey,https://linkinghub.elsevier.com/retrieve/pii/0306-4522(88)90006-1,Elsevier Science,,
10.1152/jn.1983.50.4.864,6631467.0,,Light adaptation in cells of macaque lateral geniculate nucleus and its relation to human light adaptation,https://journals.physiology.org/doi/10.1152/jn.1983.50.4.864?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1016/0013-4694(78)90294-8,81752.0,,Early somatosensory evoked potentials,,,,
10.1016/0304-3940(95)11273-y,7540266.0,,Nucleus reticularis thalami input to the anterior thalamic nuclei in the monkey: a light and electron microscopic study,https://linkinghub.elsevier.com/retrieve/pii/030439409511273Y,Elsevier Science,,
10.1016/0014-4886(75)90205-8,810363.0,,Effect of electrical stimulation of the brain on visually controlled (attentive) behavior in Macaca mulatta,https://linkinghub.elsevier.com/retrieve/pii/0014-4886(75)90205-8,Elsevier Science,,
10.1016/0042-6989(87)90003-4,3660649.0,,Simulation of responses of spectrally-opponent neurones in the macaque lateral geniculate nucleus to chromatic and achromatic light stimuli,https://linkinghub.elsevier.com/retrieve/pii/0042-6989(87)90003-4,Elsevier Science,,
10.1152/jn.1981.46.6.1309,7320747.0,,Inhibitory receptive fields of primate spinothalamic tract cells,https://journals.physiology.org/doi/10.1152/jn.1981.46.6.1309?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
,3787042.0,,"Lateral-posterior (LP) and pulvinar unit activity related to intentional upper limb movements directed to spatially separated targets, in behaving Macaca nemestrina monkeys",,,,
10.1016/0006-8993(76)90772-1,820410.0,,The effects of monocular visual deprivation: disuse or binocular interaction?,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(76)90772-1,Elsevier Science,,
10.1038/356716a0,1570016.0,,Spatial structure of cone inputs to receptive fields in primate lateral geniculate nucleus,https://doi.org/10.1038/356716a0,Nature Publishing Group,,
10.1016/0006-8993(71)90331-3,5002599.0,,Extrageniculostriate vision in the monkey. II. Demonstration of brightness discrimination,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(71)90331-3,Elsevier Science,,
10.1016/0006-8993(75)90642-3,1167802.0,,The effects of implanting testosterone propionate into the central nervous system on the sexual behaviour of adrenalectomised female rhesus monkeys,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(75)90642-3,Elsevier Science,,
10.1152/jn.00858.2015,26538609.0,PMC4760490,Anatomical localization of Cav3.1 calcium channels and electrophysiological effects of T-type calcium channel blockade in the motor thalamus of MPTP-treated monkeys,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4760490/,PMC,,
10.1126/science.1069590,12029137.0,,A pathway in primate brain for internal monitoring of movements,https:///www.science.org/doi/10.1126/science.1069590?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1002/cne.903620204,8576433.0,,Patchy and laminar terminations of medial geniculate axons in monkey auditory cortex,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1995&volume=362&issue=2&spage=195,Wiley,,
10.3389/fncir.2018.00091,30405362.0,PMC6207581,Colocalization of Tectal Inputs With Amygdala-Projecting Neurons in the Macaque Pulvinar,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6207581/,PMC,,
10.1152/jn.1991.65.6.1554,1875262.0,,Intracellular study of electrophysiological features of primate spinothalamic tract neurons and their responses to afferent inputs,https://journals.physiology.org/doi/10.1152/jn.1991.65.6.1554?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1002/cne.903450204,7523459.0,,Cerebellothalamocortical and pallidothalamocortical projections to the primary and supplementary motor cortical areas: a multiple tracing study in macaque monkeys,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1994&volume=345&issue=2&spage=185,Wiley,,
10.1152/jn.1982.47.2.214,7062097.0,,Spectral bandwidths of color-opponent cells of geniculocortical pathway of macaque monkeys,https://journals.physiology.org/doi/10.1152/jn.1982.47.2.214?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1523/JNEUROSCI.06-09-02509.1986,2875139.0,PMC6568679,Actions of opioids on primate spinothalamic tract neurons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6568679/,PMC,,
10.1016/j.mri.2004.10.004,15707785.0,,Anatomical and functional MR imaging in the macaque monkey using a vertical large-bore 7 Tesla setup,https://linkinghub.elsevier.com/retrieve/pii/S0730-725X(04)00294-2,Elsevier Science,,
10.1126/science.8160015,8160015.0,,A neurochemically distinct third channel in the macaque dorsal lateral geniculate nucleus,https:///www.science.org/doi/10.1126/science.8160015?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1007/BF00237085,407094.0,,The morphology and laminar distribution of cortico-pulvinar neurons in the rhesus monkey,,,,
10.1017/s095252380000746x,8737273.0,,Selective expression and rapid regulation of GABAA receptor subunits in geniculocortical neurons of macaque dorsal lateral geniculate nucleus,,,,
10.1152/jn.00560.2015,26334011.0,PMC4737415,The functional asymmetry of ON and OFF channels in the perception of contrast,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4737415/,PMC,,
10.1016/0013-4694(74)90230-2,4135471.0,,Modifications of pulvinar and geniculo-cortical evoked potentials during visual discrimination learning in monkeys,,,,
10.1016/j.brs.2015.07.041,26298643.0,,Potential Protective Effects of Chronic Anterior Thalamic Nucleus Stimulation on Hippocampal Neurons in Epileptic Monkeys,https://linkinghub.elsevier.com/retrieve/pii/S1935-861X(15)01086-4,Elsevier Science,,
10.1017/s0952523899156177,10022474.0,,Visual response latencies of magnocellular and parvocellular LGN neurons in macaque monkeys,https://www.cambridge.org/core/product/identifier/S0952523899156177/type/journal_article,Cambridge University Press,,
10.1016/0006-8993(90)91556-v,2207668.0,,Binocularity in the lateral geniculate nucleus of the alert macaque,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(90)91556-V,Elsevier Science,,
10.1152/jn.90810.2008,18701750.0,PMC2576190,Termination zones of functionally characterized spinothalamic tract neurons within the primate posterior thalamus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2576190/,PMC,,
10.1016/0006-8993(77)90344-4,412565.0,,The distribution of pulvinar terminals in visual areas 17 and 18 of the monkey,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(77)90344-4,Elsevier Science,,
10.1016/0006-8993(92)90067-j,1378349.0,,The medial dorsal nucleus is one of the thalamic relays of the cerebellocerebral responses to the frontal association cortex in the monkey: horseradish peroxidase and fluorescent dye double staining study,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(92)90067-J,Elsevier Science,,
10.1523/JNEUROSCI.11-06-01540.1991,1646294.0,PMC6575400,"Differential gene expression for glutamic acid decarboxylase and type II calcium-calmodulin-dependent protein kinase in basal ganglia, thalamus, and hypothalamus of the monkey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6575400/,PMC,,
,6760885.0,,[Visual pathways--geniculate and extra-geniculate system (a critical review)],,,,
10.1016/0006-8993(84)90839-4,6733475.0,,Effects of kainic acid and radiofrequency lesions of the pulvinar on visual discrimination in the monkey,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(84)90839-4,Elsevier Science,,
10.1038/s41467-018-08151-4,30644391.0,PMC6333835,The mediodorsal pulvinar coordinates the macaque fronto-parietal network during rhythmic spatial attention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6333835/,PMC,,
10.1016/0006-8993(74)90238-8,4414950.0,,Origin of spino-thalamic tract in monkeys,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(74)90238-8,Elsevier Science,,
10.1002/cne.901640302,810500.0,,"Monkey retinal ganglion cells: morphometric analysis and tracing of axonal projections, with a consideration of the peroxidase technique",https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1975&volume=164&issue=3&spage=265,Wiley,,
10.1016/s0006-8993(97)01332-2,9518627.0,,"The distribution of neurons in the substantia nigra pars reticulata with input from the motor, premotor and prefrontal areas of the cerebral cortex in monkeys",https://linkinghub.elsevier.com/retrieve/pii/S0006-8993(97)01332-2,Elsevier Science,,
10.1016/0165-3806(85)90250-0,3986623.0,,Effects of monocular closure at different ages on deprived and undeprived cells in the primate lateral geniculate nucleus,,,,
10.1016/0014-4886(75)90233-2,1123005.0,,Effects of prestriate and striate lesions on the monkey's ability to locate and discriminate visual forms,https://linkinghub.elsevier.com/retrieve/pii/0014-4886(75)90233-2,Elsevier Science,,
10.1093/brain/123.4.816,10734012.0,,Mediodorsal thalamic function in scene memory in rhesus monkeys,https://academic.oup.com/brain/article-lookup/doi/10.1093/brain/123.4.816,Silverchair Information Systems,,
10.1002/cne.902150102,6853762.0,,Distribution patterns of individual medial lemniscal axons in the ventrobasal complex of the monkey thalamus,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1983&volume=215&issue=1&spage=1,Wiley,,
10.1016/0042-6989(72)90089-2,4623267.0,,The effects of real and dark light on single unit activity in Macaca mulata,https://linkinghub.elsevier.com/retrieve/pii/0042-6989(72)90089-2,Elsevier Science,,
10.1038/27666,9804422.0,,Temporal dynamics of chromatic tuning in macaque primary visual cortex,https://doi.org/10.1038/27666,Nature Publishing Group,,
10.1113/jphysiol.1987.sp016776,3446779.0,PMC1192300,Thresholds to chromatic spots of cells in the macaque geniculate nucleus as compared to detection sensitivity in man,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1192300/,PMC,,
10.1523/JNEUROSCI.03-06-01308.1983,6133921.0,PMC6564604,Somatostatin-like immunoreactivity characterizes neurons of the nucleus reticularis thalami in the cat and monkey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6564604/,PMC,,
10.1007/BF00228503,1756832.0,,The neurophysiological correlates of colour and brightness contrast in lateral geniculate neurons. I. Population analysis,,,,
10.1016/0042-6989(91)90143-s,1949635.0,,"A comment on ""Perceptual correlates of magnocellular and parvocellular channels: seeing form depth in afterimages""",https://linkinghub.elsevier.com/retrieve/pii/0042-6989(91)90143-S,Elsevier Science,,
10.1152/jn.1973.36.1.127,4196202.0,,Influence of saccadic eye movements on unit activity in simian lateral geniculate and pregeniculate nuclei,https://journals.physiology.org/doi/10.1152/jn.1973.36.1.127?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1523/JNEUROSCI.6176-09.2010,20445060.0,PMC2919315,Functional identification of a pulvinar path from superior colliculus to cortical area MT,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919315/,PMC,,
10.1007/BF00238031,6653699.0,,Lack of collateral thalamocortical projections to fields of the first somatic sensory cortex in monkeys,,,,
10.1016/0006-8993(79)90383-4,110392.0,,"The cerebellar dentatothalamic connection: terminal field, lamellae, rods and somatotopy",https://linkinghub.elsevier.com/retrieve/pii/0006-8993(79)90383-4,Elsevier Science,,
10.1016/j.expneurol.2015.01.003,25596526.0,,Favorable modulation in neurotransmitters: effects of chronic anterior thalamic nuclei stimulation observed in epileptic monkeys,https://linkinghub.elsevier.com/retrieve/pii/S0014-4886(15)00009-6,Elsevier Science,,
10.1002/cne.901820108,100530.0,,The neuroanatomical organization of pathways between the dorsal lateral geniculate nucleus and visual cortex in Old World and New World primates,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1978&volume=182&issue=1&spage=123,Wiley,,
10.1016/j.exer.2022.109031,35364099.0,,DNA damage and repair in the visual center in the rhesus monkey model of glaucoma,https://linkinghub.elsevier.com/retrieve/pii/S0014-4835(22)00112-9,Elsevier Science,,
10.1007/BF00236770,110613.0,,A quantitative study of chromatic organisation and receptive fields of cells in the lateral geniculate body of the rhesus monkey,,,,
10.1152/jn.1988.59.3.833,3367200.0,,Natural groupings of primate spinothalamic neurons based on cutaneous stimulation. Physiological and anatomical features,https://journals.physiology.org/doi/10.1152/jn.1988.59.3.833?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1016/s0306-4522(98)00140-7,9740400.0,,"Expression of alpha3, beta3 and gamma1 GABA(A) receptor subunit messenger RNAs in visual cortex and lateral geniculate nucleus of normal and monocularly deprived monkeys",https://linkinghub.elsevier.com/retrieve/pii/S0306452298001407,Elsevier Science,,
10.1371/journal.pone.0049483,23185343.0,PMC3504049,"Dopamine D1, D2, D3 receptors, vesicular monoamine transporter type-2 (VMAT2) and dopamine transporter (DAT) densities in aged human brain",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3504049/,PMC,,
10.1016/0006-8993(87)91051-1,3828792.0,,Auditory- and movement-related neural activity interact in the pulvinar of the behaving rhesus monkey,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(87)91051-1,Elsevier Science,,
10.1002/cne.21740,18461604.0,,"Expression of FOXP2 in the developing monkey forebrain: comparison with the expression of the genes FOXP1, PBX3, and MEIS2",https://doi.org/10.1002/cne.21740,Wiley,,
10.1111/j.1460-9568.2008.06136.x,18380666.0,,Differential synaptic plasticity of the corticostriatal and thalamostriatal systems in an MPTP-treated monkey model of parkinsonism,https://doi.org/10.1111/j.1460-9568.2008.06136.x,Wiley,,
10.1152/jn.1998.80.2.628,9705456.0,,Cardiopulmonary sympathetic input excites primate cuneothalamic neurons: comparison with spinothalamic tract neurons,https://journals.physiology.org/doi/10.1152/jn.1998.80.2.628?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1098/rspb.1981.0054,6117869.0,,The projection from the lateral geniculate nucleus to the prestriate cortex of the macaque monkey,,,,
10.1007/BF00239409,6201379.0,,Projection of the lateral geniculate nucleus onto cortical area V2 in the macaque monkey,,,,
10.1002/cne.901880405,118193.0,,Nuclei in which functionally identified spinothalamic tract neurons terminate,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1979&volume=188&issue=4&spage=575,Wiley,,
10.1002/cne.25168,33950555.0,PMC8568737,Attention differentially modulates multiunit activity in the lateral geniculate nucleus and V1 of macaque monkeys,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8568737/,PMC,,
10.1523/JNEUROSCI.4738-10.2011,21228149.0,PMC6623455,Signals conveyed in the pulvinar pathway from superior colliculus to cortical area MT,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6623455/,PMC,,
10.1007/BF00234561,4633397.0,,Golgi type II interneurons in the neuronal circuit of the monkey lateral geniculate nucleus,,,,
10.1523/JNEUROSCI.1163-20.2020,33051354.0,PMC7659446,Auditory and Visual System White Matter Is Differentially Impacted by Normative Aging in Macaques,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7659446/,PMC,,
10.1523/JNEUROSCI.1035-07.2007,17507565.0,PMC2888515,"A fast, reciprocal pathway between the lateral geniculate nucleus and visual cortex in the macaque monkey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2888515/,PMC,,
,112800.0,,[Effect of successive electric stimulation of different brain regions on delayed spatial choice in monkeys],,,,
10.1002/cne.901980111,6164704.0,,Direct and indirect pathways from the amygdala to the frontal lobe in rhesus monkeys,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1981&volume=198&issue=1&spage=121,Wiley,,
10.1126/science.7268423,7268423.0,,Retinal ganglion cell classes in the Old World monkey: morphology and central projections,https:///www.science.org/doi/10.1126/science.7268423?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1152/jn.00113.2019,30917065.0,PMC6589708,V1 microcircuit dynamics: altered signal propagation suggests intracortical origins for adaptation in response to visual repetition,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6589708/,PMC,,
10.1152/jn.1976.39.2.340,815516.0,,Sustained and transient cells in monkey lateral geniculate nucleus: conduction velocites and response properties,https://journals.physiology.org/doi/10.1152/jn.1976.39.2.340?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1073/pnas.78.6.3950,6943591.0,PMC319691,Changes in protein synthesis underlying functional plasticity in immature monkey visual system,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC319691/,PMC,,
10.1159/000123730,4196834.0,,The connections of the dorsomedial nuclei,https://doi.org/10.1159/000123730,"S. Karger AG, Basel, Switzerland",,
10.1523/JNEUROSCI.2145-21.2022,35241489.0,PMC9034785,A Computational Model of Direction Selectivity in Macaque V1 Cortex Based on Dynamic Differences between On and Off Pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9034785/,PMC,,
10.1126/science.7280696,7280696.0,,Instrumental control of cardioacceleration induced by central electrical stimulation,https:///www.science.org/doi/10.1126/science.7280696?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1152/jn.1978.41.3.788,96227.0,,Functional specificity of lateral geniculate nucleus laminae of the rhesus monkey,https://journals.physiology.org/doi/10.1152/jn.1978.41.3.788?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1002/1096-9861(20010305)431:2<168::aid-cne1063>3.0.co;2-n,11169998.0,,Calbindin immunoreactivity in the geniculo-extrastriate system of the macaque: implications for heterogeneity in the koniocellular pathway and recovery from cortical damage,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=2001&volume=431&issue=2&spage=168,Wiley,,
10.1073/pnas.0502843102,16099832.0,PMC1189315,Higher-order thalamic relays burst more than first-order relays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1189315/,PMC,,
10.1073/pnas.2105062118,34353906.0,PMC8364127,A theory of direction selectivity for macaque primary visual cortex,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364127/,PMC,,
10.1159/000123671,4218799.0,,Cerebral hemisphere: primary layering and inner structural interrelationships,https://doi.org/10.1159/000123671,"S. Karger AG, Basel, Switzerland",,
10.1016/0304-3940(79)96094-4,119193.0,,Slow potentials preceding self-paced hand movements in the parietal cortex of monkeys,https://linkinghub.elsevier.com/retrieve/pii/0304-3940(79)96094-4,Elsevier Science,,
10.1002/cne.901470205,4630152.0,,"The origins, course and distribution of the dorsal and intermediate acoustic striae in the rhesus monkey",https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1973&volume=147&issue=2&spage=209,Wiley,,
10.1017/s0952523800008269,8782386.0,,Numerical relationship between neurons in the lateral geniculate nucleus and primary visual cortex in macaque monkeys,,,,
,7005941.0,,Morphological consequences of prenatal injury to the primate brain,,,,
10.1093/brain/105.4.611,6890395.0,,Neuronal responses related to visual recognition,https://academic.oup.com/brain/article-lookup/doi/10.1093/brain/105.4.611,Silverchair Information Systems,,
10.1038/s41586-021-03953-x,34599305.0,PMC9018119,Regulation of prefrontal patterning and connectivity by retinoic acid,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9018119/,PMC,,
10.1002/cne.901890402,6769979.0,,Subcortical afferents to the hippocampal formation in the monkey,https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1980&volume=189&issue=4&spage=573,Wiley,,
10.1016/0304-3959(94)90164-3,8022620.0,,"The effect of trans-ACPD, a metabotropic excitatory amino acid receptor agonist, on the responses of primate spinothalamic tract neurons",https://doi.org/10.1016/0304-3959(94)90164-3,Wolters Kluwer,,
10.1001/archneur.1993.00540030045013,8442707.0,,Architecture of connectivity within a cingulo-fronto-parietal neurocognitive network for directed attention,https://jamanetwork.com/journals/jamaneurology/fullarticle/vol/50/pg/279,Silverchair Information Systems,,
10.1016/0014-4886(72)90099-4,4631188.0,,The course and distribution of efferents from the tail of the caudate nucleus in the monkey,,,,
10.1002/ajpa.1330380237,4632086.0,,Evolution of the primate visual system: anterograde degeneration studies of the tecto-pulvinar system,https://doi.org/10.1002/ajpa.1330380237,Wiley,,
10.1007/BF00421303,1124267.0,,EEG correlates of impaired attention performance under secobarbital and chlorpromazine in the monkey,,,,
10.1002/cne.21060,16871526.0,,Contribution of feedforward thalamic afferents and corticogeniculate feedback to the spatial summation area of macaque V1 and LGN,https://doi.org/10.1002/cne.21060,Wiley,,
10.1016/0006-8993(87)90737-2,3034377.0,,Effects of stimulating the subcoeruleus-parabrachial region on the non-noxious and noxious responses of T1-T5 spinothalamic tract neurons in the primate,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(87)90737-2,Elsevier Science,,
10.1523/JNEUROSCI.0328-06.2006,16687510.0,PMC6674245,Dynamics of spontaneous activity in the fetal macaque retina during development of retinogeniculate pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6674245/,PMC,,
10.1007/BF00235502,407092.0,,"Size constancy in rhesus monkeys: effects of pulvinar, prestriate, and inferotemporal lesions",,,,
10.1016/s1046-2023(03)00075-6,12725780.0,,Single-unit recording in the lateral geniculate nucleus of the awake behaving monkey,https://linkinghub.elsevier.com/retrieve/pii/S1046202303000756,Elsevier Science,,
10.1016/s0042-6989(98)00319-8,10343800.0,,Uneven mapping of magnocellular and parvocellular projections from the lateral geniculate nucleus to the striate cortex in the macaque monkey,https://linkinghub.elsevier.com/retrieve/pii/S0042-6989(98)00319-8,Elsevier Science,,
10.1016/0006-8993(83)90188-9,6640346.0,,Visual activation of neurons in the primate pulvinar depends on cortex but not colliculus,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(83)90188-9,Elsevier Science,,
10.1152/jn.1990.64.1.191,2388065.0,,Effect of bilateral auditory cortex lesions on absolute thresholds in Japanese macaques,https://journals.physiology.org/doi/10.1152/jn.1990.64.1.191?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1038/nature12276,23803766.0,PMC3725204,Attention enhances synaptic efficacy and the signal-to-noise ratio in neural circuits,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3725204/,PMC,,
10.1007/BF00237671,4018190.0,,Cerebello-cortical linkage in the monkey as revealed by transcellular labeling with the lectin wheat germ agglutinin conjugated to the marker horseradish peroxidase,,,,
10.1113/jphysiol.1984.sp015103,6716281.0,PMC1199395,Visual cortical input alters spatial tuning in monkey lateral geniculate nucleus cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1199395/,PMC,,
10.1007/s10827-008-0110-x,18668360.0,,A neuronal network model of primary visual cortex explains spatial frequency selectivity,https://doi.org/10.1007/s10827-008-0110-x,Springer,,
10.1152/jn.01013.2005,16371459.0,,Neuronal firing before and after burst discharges in the monkey basal ganglia is predictably patterned in the normal state and altered in parkinsonism,https://journals.physiology.org/doi/10.1152/jn.01013.2005?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1212/wnl.33.11.1513,6138734.0,,Glutamate or aspartate as a possible neurotransmitter of cerebral corticofugal fibers in the monkey,,,,
10.1016/0042-6989(75)90311-9,1136176.0,,Cone systems interaction in single neurons of the lateral geniculate nucleus of the macaque,https://linkinghub.elsevier.com/retrieve/pii/0042-6989(75)90311-9,Elsevier Science,,
10.1016/0006-8993(73)90517-9,4204130.0,,Firing changes in cells of the nucleus medialis dorsalis associated with delayed response behavior,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(73)90517-9,Elsevier Science,,
10.1016/0006-8993(91)91050-b,1711404.0,,Descending adrenergic input to the primate spinal cord and its possible role in modulation of spinothalamic cells,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(91)91050-B,Elsevier Science,,
10.1016/0028-3908(73)90126-3,4631500.0,,Marijuana: effects on deep and surface electroencephalograms of rhesus monkeys,,,,
10.1016/0028-3932(77)90052-5,408728.0,,"Inferotemporal versus combined pulvinar-prestriate lesions in the rhesus monkey: effects on color, object and pattern discrimination",,,,
10.1002/cne.903340410,8408770.0,,"Effects of aging on the size, density, and number of rhesus monkey lateral geniculate neurons",https://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0021-9967&date=1993&volume=334&issue=4&spage=631,Wiley,,
10.1016/0028-3932(91)90008-v,1944859.0,,Heterogeneity of extrastriate visual areas and multiple parietal areas in the macaque monkey,https://linkinghub.elsevier.com/retrieve/pii/0028-3932(91)90008-V,Elsevier Science,,
10.1016/j.expneurol.2010.05.004,20483355.0,PMC2906661,Lrrk2 localization in the primate basal ganglia and thalamus: a light and electron microscopic analysis in monkeys,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2906661/,PMC,,
10.1152/jn.00207.2002,12574481.0,,"Dissociation of spatial-, object-, and sound-coding neurons in the mediodorsal nucleus of the primate thalamus",https://journals.physiology.org/doi/10.1152/jn.00207.2002?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1152/ajpregu.1985.249.2.R147,4025572.0,,Effects of intracardiac bradykinin on T2-T5 medial spinothalamic cells,https://journals.physiology.org/doi/10.1152/ajpregu.1985.249.2.R147?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub  0pubmed,Atypon,,
10.1016/0006-8993(76)90654-5,813820.0,,A projection from the medial pulvinar to the amygdala in primates,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(76)90654-5,Elsevier Science,,
,5005671.0,,[Problem of double representation of projection systems in the brain],,,,
10.1073/pnas.1714684115,30037997.0,PMC6094129,"Top-down, contextual entrainment of neuronal oscillations in the auditory thalamocortical circuit",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6094129/,PMC,,
10.1007/BF00235561,83239.0,,Projections of the precentral motor cortex and other cortical areas of the frontal lobe to the subthalamic nucleus in the monkey,,,,
10.1016/0006-8993(81)90754-x,7306805.0,,Cell sizes in the lateral geniculate nucleus of normal infant and adult rhesus monkeys,https://linkinghub.elsevier.com/retrieve/pii/0006-8993(81)90754-X,Elsevier Science,,
10.1002/cne.23050,22237967.0,,Lack of robust LGN label following transneuronal rabies virus injections into macaque area V4,https://doi.org/10.1002/cne.23050,Wiley,,
