"10.1006/taap.1995.1193",,,"https://www.sciencedirect.com/science/article/pii/S0041008X85711933",,"Demethylation of methyl mercury in different brain sites of Macaca-fascicularis monkeys during long-term subclinical methyl mercury exposure"
"10.1016/0304-3940(95)12056-a",,,"https://www.sciencedirect.com/science/article/pii/030439409512056A",,"Prefrontal cortex projections to the basilar pons in rhesus monkey: implications for the cerebellar contribution to higher function"
"10.1002/cne.901440105",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901440105","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901440105","Nigrostriatal and nigrothalamic fibers in the rhesus monkey"
"10.1016/j.neuroscience.2009.04.034",,,"https://www.sciencedirect.com/science/article/pii/S0306452209006411",,"Laminar and modular organization of prefrontal projections to multiple thalamic nuclei"
"10.1016/b978-0-08-017007-7.50009-4",,,"https://www.sciencedirect.com/science/article/pii/B9780080170077500094",,"Idea of a new anatomy of the thalamus"
"10.1002/cne.22078",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.22078","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.22078","Selective reduction of neuron number and volume of the mediodorsal nucleus of the thalamus in macaques following irradiation at early gestational ages"
"10.1007/pl00005713",,,"https://link.springer.com/article/10.1007/PL00005713","https://link.springer.com/content/pdf/10.1007/PL00005713.pdf","Thalamic and temporal cortex input to medial prefrontal cortex in rhesus monkeys"
"10.1126/science.1114317",,,"https://www.science.org/doi/abs/10.1126/science.1114317","https://www.science.org/doi/pdf/10.1126/science.1114317","Basal forebrain and hypothalamic connection to frontal and parietal cortex in the Rhesus monkey"
"10.1093/cercor/13.1.15",,,"https://academic.oup.com/cercor/article/13/1/15/354634",,"Anatomical substrates for functional columns in macaque monkey primary visual cortex"
"10.1002/(sici)1096-9861(19970526)382:1<89::aid-cne6>3.0.co;2-g",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1096-9861(19970526)382:1%3C89::AID-CNE6%3E3.0.CO;2-G","https://onlinelibrary.wiley.com/doi/pdf/10.1002/(SICI)1096-9861(19970526)382:1%3C89::AID-CNE6%3E3.0.CO;2-G","Serial and parallel processing in rhesus monkey auditory cortex"
"10.1016/0006-8993(78)91103-4",,,"https://www.sciencedirect.com/science/article/pii/0006899378911034",,"Prenatal removal of frontal association cortex in the fetal rhesus monkey: anatomical and functional consequences in postnatal life"
"10.1073/pnas.97.22.11829",,,"https://www.pnas.org/doi/abs/10.1073/pnas.97.22.11829",,"Spatial processing in the auditory cortex of the macaque monkey"
"10.1007/978-1-4615-1235-6_7",,,"https://link.springer.com/chapter/10.1007/978-1-4615-1235-6_7",,"Neuroanatomical organization and connections of the motor thalamus in primates"
"10.1093/cercor/bhn228",,,"https://academic.oup.com/cercor/article/19/9/2025/279495",,"The thalamocortical projection systems in primate: an anatomical support for multisensory and sensorimotor interplay"
"10.1523/JNEUROSCI.1724-21.2021",,,"https://www.jneurosci.org/content/42/6/1068.abstract","https://www.jneurosci.org/content/jneuro/42/6/1068.full.pdf","Pathways for memory, cognition and emotional context: hippocampal, subgenual area 25, and amygdalar axons show unique interactions in the primate thalamic …"
"10.1016/S0960-9822(00)00043-9",,,"https://www.cell.com/fulltext/S0960-9822(00)00043-9",,"Independent parcellation of the embryonic visual cortex and thalamus revealed by combinatorial Eph/ephrin gene expression"
"10.1007/bf00237587",,,"https://link.springer.com/article/10.1007/BF00237587","https://link.springer.com/content/pdf/10.1007/BF00237587.pdf","Direct retinal pathways to the limbic thalamus of the monkey"
"10.1002/cne.902770209",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902770209","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902770209","Basal forebrain cholinergic and noncholinergic projections to the thalamus and brainstem in cats and monkeys"
"10.1046/j.1460-9568.2000.00262.x",,,"https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1460-9568.2000.00262.x","https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1460-9568.2000.00262.x","Localization of nAChR subunit mRNAs in the brain of Macaca mulatta"
"10.1523/JNEUROSCI.04-02-00539.1984",,,"https://www.jneurosci.org/content/4/2/539.short","https://www.jneurosci.org/content/jneuro/4/2/539.full.pdf","The origin of thalamic inputs to the arcuate premotor and supplementary motor areas"
"10.1002/cne.902400103",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902400103","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902400103","Connections of area 2 of somatosensory cortex with the anterior pulvinar and subdivisions of the ventroposterior complex in macaque monkeys"
,8337932,,"https://europepmc.org/article/med/8337932",,"The degree of GABA immunoreactivity is related to neuronal size in the thalamic reticular nucleus of the Japanese monkey, Macaca fuscata."
"10.1073/pnas.1008054107",,,"https://www.pnas.org/doi/abs/10.1073/pnas.1008054107",,"Network architecture of the long-distance pathways in the macaque brain"
"10.1002/cne.903350205",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903350205","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903350205","Ipsilateral cortical projections to areas 3a, 3b, and 4 in the macaque monkey"
"10.1016/S0166-2236(99)01482-4",,,"https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(99)01482-4","https://ruc.udc.es/dspace/bitstream/handle/2183/14590/Grieve_Primate.pdf?sequence=5","The primate pulvinar nuclei: vision and action"
"10.3389/fnsys.2015.00039",,,"https://www.frontiersin.org/articles/10.3389/fnsys.2015.00039/full",,"The cognitive thalamus"
"10.1038/nature07382",,,"https://www.nature.com/articles/nature07382",,"Guarding the gateway to cortex with attention in visual thalamus"
"10.1016/0006-8993(75)90079-7",,,,,"Subcortical afferents to the frontal lobe in the rhesus monkey studied by means of retrograde horseradish peroxidase transport"
"10.1523/JNEUROSCI.5511-05.2006",,,"https://www.jneurosci.org/content/26/28/7348.short","https://www.jneurosci.org/content/jneuro/26/28/7348.full.pdf","Prefrontal projections to the thalamic reticular nucleus form a unique circuit for attentional mechanisms"
"10.1002/cne.903350106",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903350106","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903350106","Subcortical connections of inferior temporal areas TE and TEO in macaque monkeys"
"10.1016/s0079-6123(02)36031-x",,,"https://www.sciencedirect.com/science/article/pii/S007961230236031X","https://www.cns.nyu.edu/~tony/vns/readings/angelucci-levitt-lund-2002.pdf","Anatomical origins of the classical receptive field and modulatory surround field of single neurons in macaque visual cortical area V1"
,,,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1953.16.5.499","Cortical organization in gustation (Macaca mulatta)"
"10.1016/b978-0-08-042274-9.50017-1",,,"https://www.sciencedirect.com/science/article/pii/B9780080422749500171",,"Neuron populations in sensorimotor thalamic space: Connections, parcellation, and relation to corticospinal projections in the macaque monkey"
"10.1016/0006-8993(77)90474-7",,,"https://www.sciencedirect.com/science/article/pii/0006899377904747",,"Heterogeneous afferents to the inferior parietal lobule of the rhesus monkey revealed by the retrograde transport method"
,,,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1981.45.1.59","Thalamic input to areas 3a and 2 in monkeys."
"10.1007/s00429-015-1091-y",,,"https://link.springer.com/article/10.1007/s00429-015-1091-y",,"The origins of thalamic inputs to grasp zones in frontal cortex of macaque monkeys"
"10.1016/0006-8993(79)90240-3",,,"https://www.sciencedirect.com/science/article/pii/0006899379902403",,"Organization of somatic thalamus in monkeys with and without section of dorsal spinal tracts"
"10.1016/0006-8993(77)90090-7",,,"https://www.sciencedirect.com/science/article/pii/0006899377900907",,"Morphological organization of catecholamine terminals in the diencephalon of the rhesus monkey"
"10.1002/cne.903110402",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903110402","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903110402","Architecture of superior and mesial area 6 and the adjacent cingulate cortex in the macaque monkey"
"10.1007/978-1-349-11597-6_12",,,"https://link.springer.com/chapter/10.1007/978-1-349-11597-6_12",,"Distribution of thalamic input to the sensorimotor cortex of the macaque monkey"
"10.1016/0306-4522(91)90151-d",,,"https://www.sciencedirect.com/science/article/pii/030645229190151D",,"Restricted cortical termination fields of the midline and intralaminar thalamic nuclei in the rat"
"10.1002/cne.902170307",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902170307","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902170307","… retinorecipient and nonretinorecipient nuclei of the pretectal complex and layers of the superior colliculus to the lateral pulvinar and medial pulvinar in the macaque …"
"10.1038/387281a0",,,"https://www.nature.com/articles/387281a0","https://www.nature.com/articles/387281a0.pdf","Dynamics of orientation tuning in macaque primary visual cortex"
"10.1002/cne.901680204",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901680204","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901680204","The posterior thalamic region and its cortical projection in New World and Old World monkeys"
"10.1371/journal.pone.0000848",,,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0000848",,"Parallel driving and modulatory pathways link the prefrontal cortex and thalamus"
"10.1176/appi.ajp.160.6.1100",,,"https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.160.6.1100","https://ajp.psychiatryonline.org/doi/pdf/10.1176/appi.ajp.160.6.1100","Altered transcript expression of NMDA receptor-associated postsynaptic proteins in the thalamus of subjects with schizophrenia"
"10.1016/0165-0173(94)00007-c",,,"https://www.sciencedirect.com/science/article/pii/016501739400007C",,"Functional anatomy of the basal ganglia. I. The cortico-basal ganglia-thalamo-cortical loop"
"10.1007/978-1-4899-0194-1_3",,,"https://link.springer.com/chapter/10.1007/978-1-4899-0194-1_3",,"The basal ganglia-thalamo-cortical connections with special reference to output neuronal distributions in macaque monkeys"
"10.1016/b978-0-08-042274-9.50021-3",,,"https://www.sciencedirect.com/science/article/pii/B9780080422749500213",,"Cortical projections of motor thalamus"
"10.1016/s0361-9230(96)00107-4",,,"https://www.sciencedirect.com/science/article/pii/S0361923096001074",,"GABAergic neurons in mammalian thalamus: a marker of thalamic complexity?"
"10.1016/0014-4886(70)90196-2",,,"https://www.sciencedirect.com/science/article/pii/0014488670901962",,"Projections from the body of the caudate nucleus in the rhesus monkey"
"10.1002/cne.901680203",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901680203","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901680203","Areal differences in the laminar distribution of thalamic afferents in cortical fields of the insular, parietal and temporal regions of primates"
"10.1046/j.1460-9568.1999.00672.x",,,"https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1460-9568.1999.00672.x","https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1460-9568.1999.00672.x","Architecture and connections of retrosplenial area 30 in the rhesus monkey (Macaca mulatta)."
"10.1093/cercor/bhl067",,,"https://academic.oup.com/cercor/article/17/7/1561/404540",,"Functional anatomy and interaction of fast and slow visual pathways in macaque monkeys"
"10.1002/cne.902540403",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902540403","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902540403","Afferent and efferent connections of the dorsolateral precentral gyrus (area 4, hand/arm region) in the macaque monkey, with comparisons to area 8"
"10.1093/cercor/bhv063",,,"https://academic.oup.com/cercor/article/25/11/4477/2367339",,"White matter connectivity of the thalamus delineates the functional architecture of competing thalamocortical systems"
"10.1016/0306-4522(84)90163-5",,,"https://www.sciencedirect.com/science/article/pii/0306452284901635",,"Atlas of cholinergic neurons in the forebrain and upper brainstem of the macaque based on monoclonal choline acetyltransferase immunohistochemistry and …"
"10.1016/0306-4522(88)90339-9",,,"https://www.sciencedirect.com/science/article/pii/0306452288903399",,"Organization of the afferent connections of the mediodorsal thalamic nucleus in the rat, related to the mediodorsal-prefrontal topography"
"10.1002/cne.901900406",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901900406","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901900406","Topographical organization of ascending cerebellar projections from the dentate and interposed nuclei in Macaca mulatta: An anterograde degeneration study"
"10.1523/JNEUROSCI.11-09-02644.1991",,,"https://www.jneurosci.org/content/11/9/2644.short","https://www.jneurosci.org/content/jneuro/11/9/2644.full.pdf","The origin of thalamic inputs to the"" hand"" representation in the primary motor cortex"
"10.1002/cne.901690307",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901690307","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901690307","Areal and laminar distribution of some pulvinar cortical efferents in rhesus monkey"
"10.1002/cne.902190405",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902190405","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902190405","Transient cholinesterase staining in the mediodorsal nucleus of the thalamus and its connections in the developing human and monkey brain"
"10.1002/nbm.2789",,,"https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.2789","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/pdf/10.1002/nbm.2789","Longitudinal 1H MRS assessment of the thalamus in a Coriaria lactone‐induced rhesus monkey status epilepticus model"
"10.1176/appi.ajp.158.9.1393",,,"https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.158.9.1393",,"Expression of excitatory amino acid transporter transcripts in the thalamus of subjects with schizophrenia"
,,,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1974.37.1.119","Differential contributions of spinal pathways to body representation in postcentral gyrus of Macaca mulatta."
"10.1002/cne.903630408",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903630408","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903630408","Limbic connections of the orbital and medial prefrontal cortex in macaque monkeys"
"10.1126/science.282.5391.1121",,,"https://www.science.org/doi/abs/10.1126/science.282.5391.1121","https://www.science.org/doi/pdf/10.1126/science.282.5391.1121","Thalamic and brainstem contributions to large-scale plasticity of primate somatosensory cortex"
"10.1073/pnas.0507729103",,,"https://www.pnas.org/doi/abs/10.1073/pnas.0507729103",,"Neural connections of the posteromedial cortex in the macaque"
,,,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1938.1.2.176","The direct functional interrelation of sensory cortex and optic thalamus"
"10.1152/jn.1998.79.6.3143",,,"https://journals.physiology.org/doi/abs/10.1152/jn.1998.79.6.3143",,"A role for the dorsal column in nociceptive visceral input into the thalamus of primates"
"10.1038/34584",,,"https://www.nature.com/articles/34584",,"Constraints on cortical and thalamic projections: the no-strong-loops hypothesis"
"10.1016/0165-0173(83)90014-0",,,"https://www.sciencedirect.com/science/article/pii/0165017383900140",,"Cytoarchitectonic delineation of the ventral lateral thalamic region in the monkey"
"10.1113/jphysiol.1990.sp018307",,,"https://physoc.onlinelibrary.wiley.com/doi/abs/10.1113/jphysiol.1990.sp018307","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1181753/pdf/jphysiol00456-0559.pdf","Vestibular neurones in the parieto‐insular cortex of monkeys (Macaca fascicularis): visual and neck receptor responses."
"10.3171/jns.1997.86.1.0077",,,"https://thejns.org/view/journals/j-neurosurg/86/1/article-p77.xml",,"Toward an agreement on terminology of nuclear and subnuclear divisions of the motor thalamus"
"10.1002/cne.1340",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.1340","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.1340","Two types of projection neurons in the internal pallidum of primates: single‐axon tracing and three‐dimensional reconstruction"
"10.1016/0306-4522(84)90166-0",,,"https://www.sciencedirect.com/science/article/pii/0306452284901660",,"Dual pathways connecting the dorsolateral prefrontal cortex with the hippocampal formation and parahippocampal cortex in the rhesus monkey"
"10.1002/cne.903260308",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903260308","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903260308","Thalamic connections of the vestibular cortical fields in the squirrel monkey (Saimiri sciureus)"
"10.1016/j.neubiorev.2015.03.001",,,"https://www.sciencedirect.com/science/article/pii/S0149763415000718",,"The mediodorsal thalamus as a higher order thalamic relay nucleus important for learning and decision-making"
"10.1016/s0306-4522(00)00368-7",,,"https://www.sciencedirect.com/science/article/pii/S0306452200003687",,"Functional plasticity in primate somatosensory thalamus following chronic lesion of the ventral lateral spinal cord"
"10.1002/cne.902420102",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902420102","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902420102","The afferent connections of the substantia innominata in the monkey, Macaca fascicularis"
"10.1152/jn.90810.2008",,,"https://journals.physiology.org/doi/abs/10.1152/jn.90810.2008",,"Termination zones of functionally characterized spinothalamic tract neurons within the primate posterior thalamus"
"10.1016/0165-0173(79)90008-0",,,"https://www.sciencedirect.com/science/article/pii/0165017379900080",,"Thalamocortical synaptic relations: a review with emphasis on the projections of specific thalamic nuclei to the primary sensory areas of the neocortex"
"10.1073/pnas.79.19.6098",,,"https://www.pnas.org/doi/abs/10.1073/pnas.79.19.6098","https://www.pnas.org/doi/pdf/10.1073/pnas.79.19.6098","Thalamic inputs to cytochrome oxidase-rich regions in monkey visual cortex."
"10.1016/0028-3908(85)90070-x",,,"https://www.sciencedirect.com/science/article/pii/002839088590070X",,"Regional brain uptake of 2-deoxyglucose in N-methyl-4-phenyl-1, 2, 3, 6-tetrahydropyridine (MPTP)—induced parkinsonism in the macaque monkey"
"10.1523/JNEUROSCI.08-11-04049.1988",,,"https://www.jneurosci.org/content/8/11/4049.short","https://www.jneurosci.org/content/jneuro/8/11/4049.full.pdf","Common cortical and subcortical targets of the dorsolateral prefrontal and posterior parietal cortices in the rhesus monkey: evidence for a distributed neural network …"
"10.1159/000106279",,,"https://karger.com/cfn/article-abstract/1/1/99/68904/The-Thalamus-of-the-Chimpanzee-pp-99-109I?redirectedFrom=PDF",,"The Thalamus of the Chimpanzee. pp. 99–109"
"10.1002/hipo.20276",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/hipo.20276","https://onlinelibrary.wiley.com/doi/pdf/10.1002/hipo.20276","Origin and topography of fibers contributing to the fornix in macaque monkeys"
"10.1002/ana.1119",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.1119","https://onlinelibrary.wiley.com/doi/pdf/10.1002/ana.1119","Nigrostriatal collaterals to thalamus degenerate in parkinsonian animal models"
"10.1002/(sici)1096-9861(19990524)408:1<11::aid-cne2>3.0.co;2-t",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1096-9861(19990524)408:1%3C11::AID-CNE2%3E3.0.CO;2-T","https://onlinelibrary.wiley.com/doi/pdf/10.1002/(SICI)1096-9861(19990524)408:1%3C11::AID-CNE2%3E3.0.CO;2-T","Parvalbumin‐immunoreactive axon terminals in macaque monkey and human prefrontal cortex: laminar, regional, and target specificity of type I and type II synapses"
"10.1007/bf00237932",,,"https://link.springer.com/article/10.1007/BF00237932","https://link.springer.com/content/pdf/10.1007/BF00237932.pdf","A horseradish peroxidase study of afferent connections of the globus pallidus in Macaca mulatta"
"10.1523/JNEUROSCI.4793-11.2012",,,"https://www.jneurosci.org/content/32/15/5338.short","https://www.jneurosci.org/content/jneuro/32/15/5338.full.pdf","Pathways for emotions and attention converge on the thalamic reticular nucleus in primates"
"10.1002/cne.902710403",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902710403","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902710403","Frontal eye field efferents in the macaque monkey: II. Topography of terminal fields in midbrain and pons"
"10.1016/0006-8993(83)90698-4",,,"https://www.sciencedirect.com/science/article/pii/0006899383906984",,"HRP studies on thalamocortical neurons related to the cerebellocerebral projection in the monkey"
"10.1523/JNEUROSCI.1991-09.2009",,,"https://www.jneurosci.org/content/29/38/11753.short","https://www.jneurosci.org/content/jneuro/29/38/11753.full.pdf","“Black” responses dominate macaque primary visual cortex v1"
"10.1006/nimg.2002.1178",,,"https://www.sciencedirect.com/science/article/pii/S105381190291178X",,"Stereotaxic localization, intersubject variability, and interhemispheric differences of the human auditory thalamocortical system"
"10.1093/cercor/bhx325",,,"https://academic.oup.com/cercor/article/29/1/305/4668710",,"The ventral posterior lateral thalamus preferentially encodes externally applied versus active movement: implications for self-motion perception"
"10.1016/0006-8993(82)90613-8",,,"https://www.sciencedirect.com/science/article/pii/0006899382906138",,"Spatial memory impairments following damage to the mediodorsal nucleus of the thalamus in rhesus monkeys"
"10.1002/cne.903630409",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903630409","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903630409","Sensory and premotor connections of the orbital and medial prefrontal cortex of macaque monkeys"
,,,,"https://www.annualreviews.org/doi/pdf/10.1146/annurev.ne.11.030188.001345","Anatomical organization of macaque monkey striate visual cortex"
"10.1002/cne.901430304",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901430304","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901430304","Fiber systems of medial and anterior thalamus of Macaque"
"10.1523/JNEUROSCI.22-18-08117.2002",,,"https://www.jneurosci.org/content/22/18/8117.short","https://www.jneurosci.org/content/jneuro/22/18/8117.full.pdf","Thalamic relay nuclei of the basal ganglia form both reciprocal and nonreciprocal cortical connections, linking multiple frontal cortical areas"
"10.1002/cne.902800102",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902800102","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902800102","Anatomic connections of inferior parietal cortex (area 7) with subcortical structures related to vestibulo‐ocular function in a monkey (macaca fascicularis)"
"10.1002/cne.903190111",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903190111","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903190111","The somatosensory thalamus of monkeys: cortical connections and a redefinition of nuclei in marmosets"
"10.1016/j.pain.2014.02.008",,,"https://www.sciencedirect.com/science/article/pii/S0304395914000621",,"Thalamic activity and biochemical changes in individuals with neuropathic pain after spinal cord injury"
"10.1002/cne.903570409",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903570409","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903570409","Cholinergic synaptic circuitry in the macaque prefrontal cortex"
"10.1016/0014-4886(70)90222-0",,,"https://www.sciencedirect.com/science/article/pii/0014488670902220",,"Localization of function within the dorsolateral prefrontal cortex of the rhesus monkey"
"10.1002/cne.903620203",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903620203","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903620203","Auditory thalamocortical pathways defined in monkeys by calcium‐binding protein immunoreactivity"
"10.1093/cercor/bhv093",,,"https://academic.oup.com/cercor/article/25/11/4519/2367407",,"Evidence for mediodorsal thalamus and prefrontal cortex interactions during cognition in macaques"
"10.1007/bf00237085",,,"https://link.springer.com/article/10.1007/BF00237085","https://link.springer.com/content/pdf/10.1007/BF00237085.pdf","The morphology and laminar distribution of cortico-pulvinar neurons in the rhesus monkey"
"10.1038/673",,,"https://www.nature.com/articles/nn0798_226",,"Cortically induced thalamic plasticity in the primate somatosensory system"
"10.1126/science.1223082",,,"https://www.science.org/doi/abs/10.1126/science.1223082",,"The pulvinar regulates information transmission between cortical areas based on attention demands"
"10.1016/0006-8993(83)91020-x",,,"https://www.sciencedirect.com/science/article/pii/000689938391020X",,"The organization of connections between the pulvinar and visual area MT in the macaque monkey"
"10.1016/0306-4522(87)90355-1",,,"https://www.sciencedirect.com/science/article/pii/0306452287903551",,"Distribution of GABA-immunoreactive neurons in the thalamus of the squirrel monkey (Saimiri sciureus)"
"10.1007/s00429-023-02619-w",,,"https://link.springer.com/article/10.1007/s00429-023-02619-w",,"Mapping the primate thalamus: systematic approach to analyze the distribution of subcortical neuromodulatory afferents"
"10.1016/0165-0173(94)90003-5",,,"https://www.sciencedirect.com/science/article/pii/0165017394900035",,"The evolution of the dorsal thalamus of jawed vertebrates, including mammals: cladistic analysis and a new hypothesis"
"10.1093/cercor/2.6.456",,,"https://academic.oup.com/cercor/article/2/6/456/401251","https://watermark.silverchair.com/2-6-456.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAA2swggNnBgkqhkiG9w0BBwagggNYMIIDVAIBADCCA00GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMWrwXD76bhOO5ranYAgEQgIIDHo9OVexMW_mii7Bf0LEg0tyhhhBSISdh8ZuZNdnK-ZHHnHBTLBpYAcEJ_q5UuSeQGmJfgrBPEyGl4RyJu84j7_8NDQq5as7Q5hdzSayXBKcfDwEX05NaDJD0Dd3O6h0OIqqWxtEKwQVlKcFUW3wlsLwxeX0Fc5isCSAxSNWJ1V_i84sOCHGr5wLSUKsJOBW4GU-ee0r7BzkW7RWtgA8WVtylZF9OmT2ATk2oRiXqLV0o3pLVdZPIrTyQqxrg-AsESJ8uviLwoCleFaDI3_f6OL6TbZ1jebPZrmTkOoFWZ7-llNTPvY6MtgQ4rVb4l29W5tiMlM9NhEQn2ETfuYZ4XOgQ69f4Y7vfiklHT1DPFCKwiuFmHYDcMslIhw80tQWVYHe6NuVvl9BR1aP9i0HbU31Kv5YQAU80nRh0242S4_KapuvhQXFAmOpxNv4xVCGMTCBaJPThXXa8yXthsnVuZ-ZaRS2gjxgDB-SrjrKGOFoJvBiZGpGVvZE3fTAniAyO8W6LwM7Kd2Z2eeAbLfkwMUkwYyRWwyzKmyxFTQSdeXXjyww2dI84Ppt2I90JG9hEv8KJ1-q1EWjDeJ5mjp-5zrhfIPjGdOwhGWmcvChQ-w9HBWfZryX00GM4v5fZxYNNLale_OqSpX_SpCCMIcRxjeGYw66kAShlhiUWRKjW933s_tgEvuWRYH3NdGN5GaI5JjkhjnVpwgZaFg_baaJk3i7KgcQhuYq8gjxQCAJAy3XwsRM2J38gABlRo9UbVQfqSc-2kMHYMNPmLnSyYm3J0UzWafhu_I8D37IHWpIkPyTmzkGzvfMShzhM8cQPyopL8ZwcfhuAMsVrpm6YvLA-xn1ByvLu35BbRO4qObMESqs50mxoAHxWJFaORIqK_8szEnXSJ4EZNggIYE4wTN8eN_1eOmRuBW9_3r6nxlJ2yYyBJ9andIt2qFECM-HcK980rl4qlmI_sLri1tJQdxKaDSRBJeBrPHbA1PaqMVx8TkgxxT1upRbJef_g4xQBvb5daewmc3Nc7F9cH1ni4CpP-S5XMN3mgxK8ZvTasDk8Ow","Regional distribution of neurofilament and calcium-binding proteins in the cingulate cortex of the macaque monkey"
"10.1002/cne.23425",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.23425","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.23425","Topographically organized projection to posterior insular cortex from the posterior portion of the ventral medial nucleus in the long‐tailed macaque monkey"
"10.1523/JNEUROSCI.2165-04.2004",,,"https://www.jneurosci.org/content/24/44/9962.short","https://www.jneurosci.org/content/jneuro/24/44/9962.full.pdf","Molecular organization of the ferret visual thalamus"
"10.1002/cne.901640303",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901640303","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901640303","The origin of efferent pathways from the primary visual cortex, area 17, of the macaque monkey as shown by retrograde transport of horseradish peroxidase"
"10.1098/rspb.1937.0048",,,"https://royalsocietypublishing.org/doi/abs/10.1098/rspb.1937.0048","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.1937.0048","The connexions of the arcuate nucleus of the thalamus"
"10.1017/s1472928803000189",,,"https://www.cambridge.org/core/journals/thalamus-and-related-systems/article/abs/ascending-inputs-to-the-presupplementary-motor-area-in-the-macaque-monkey-cerebello-and-pallidothalamocortical-projections/7385CA29F413D1E0EFD21261B0010306",,"Ascending inputs to the pre-supplementary motor area in the macaque monkey: cerebello-and pallido-thalamocortical projections"
