INDEX	MACAQUE_COUNT_IN_TA	OTHER_SPIECIES_COUNT_IN_TA	TC_CT_COUNT_IN_TA	THALAM_COUNT_IN_TA	CORTEX_COUNT_IN_TA	INJECT_COUNT_IN_TA	METHOD_COUNT_IN_TA	CONNECT_COUNT_IN_TA	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
9795	0.0	13.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
9796											0.0
9797	0.0	10.0	0.0	0.0	0.0	0.0	0.0	5.0	Y	Y	1.791759469228055
9798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9799	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9801	0.0	6.0	0.0	0.0	6.0	0.0	0.0	11.0		Y	3.4578617243156575
9802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9803	0.0	14.0	0.0	0.0	6.0	0.0	0.0	0.0	Y	Y	0.9729550745276566
9804	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			10.986122886681098
9805	0.0	14.0	0.0	17.0	11.0	0.0	0.0	3.0	Y		9.854677080754302
9806	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	Y		2.4849066497880004
9808	0.0	2.0	0.0	0.0	11.0	2.0	4.0	1.0			54.48369662773205
9809	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9810	0.0	3.0	0.0	0.0	9.0	0.0	0.0	6.0	Y	Y	3.0972026955523364
9811	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0			8.047189562170502
9812	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0			27.0805020110221
9813	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9814											0.0
9815	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	Y	Y	2.6876392038420827
9816	0.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0		Y	3.8004512297710416
9817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Y		2.7080502011022105
9818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9819	0.0	2.0	0.0	0.0	6.0	0.0	4.0	0.0		Y	3.3871119431788075
9820	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	Y		1.6479184330021646
9821	0.0	4.0	0.0	0.0	16.0	0.0	0.0	18.0		Y	4.361045651194549
9822	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0			8.047189562170502
9823	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
9824	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9825											0.0
9826	0.0	5.0	0.0	0.0	0.0	0.0	0.0	13.0		Y	2.639057329615259
9827	0.0	20.0	0.0	0.0	0.0	0.0	0.0	8.0	Y	Y	2.1972245773362196
9828	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0		Y	1.3862943611198908
9829	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9830	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	Y		1.3862943611198908
9831	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		0.6931471805599454
9832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9833											0.0
9834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9835	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991853
9836	0.0	12.0	0.0	0.0	0.0	0.0	0.0	20.0	Y	Y	3.044522437723423
9837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9838	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	Y	Y	0.3465735902799727
9839	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9840	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9841	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
9842	0.0	3.0	0.0	0.0	6.0	0.0	0.0	3.0	Y	Y	2.359249435647547
9843	2.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0			49.052747784384295
9844	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
9845	0.0	0.0	0.0	0.0	4.0	2.0	18.0	0.0			63.1998971363482
9846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9848	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	Y	Y	0.9729550745276566
9849	0.0	7.0	0.0	2.0	9.0	0.0	0.0	20.0	Y	Y	6.9423457058907205
9850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9851	4.0	0.0	0.0	1.0	14.0	6.0	10.0	25.0			126.92461604442369
9852											0.0
9853	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9854	0.0	2.0	0.0	0.0	10.0	0.0	0.0	3.0	Y	Y	2.585241997519076
9855	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9857	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	Y	Y	1.791759469228055
9858	0.0	9.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
9859	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			8.047189562170502
9860	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		0.6931471805599454
9861	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0		Y	1.6094379124341005
9862	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
9863	0.0	9.0	0.0	0.0	0.0	2.0	4.0	0.0			35.12769157319261
9864											0.0
9865											0.0
9866	0.0	8.0	0.0	2.0	7.0	0.0	0.0	0.0	Y		3.786251492510192
9867	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
9868	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			9.729550745276565
9869	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
9870	0.0	0.0	0.0	0.0	2.0	2.0	0.0	19.0			46.43650706556156
9871	0.0	7.0	0.0	0.0	0.0	2.0	0.0	2.0		Y	2.1972245773362196
9872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9873									Y		0.0
9874	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
9875	2.0	0.0	0.0	0.0	3.0	9.0	2.0	22.0			83.2845106681936
9876	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			8.047189562170502
9877	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9879											0.0
9880	0.0	21.0	0.0	2.0	0.0	0.0	0.0	7.0		Y	4.82597226335011
9881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			10.986122886681098
9882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9883	0.0	6.0	0.0	0.0	15.0	0.0	0.0	8.0	Y	Y	3.583518938456111
9884	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0			8.047189562170502
9885	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.6479184330021646
9886	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
9887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
9888	0.0	2.0	0.0	0.0	6.0	0.0	0.0	2.0	Y	Y	2.0715673631957663
9889											0.0
9890	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		0.6931471805599454
9891	0.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	Y		2.7647145437557117
9892	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0			17.91759469228055
9893	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9894	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9895	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9896	6.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		3.7194857961979313
9897	0.0	2.0	0.0	2.0	7.0	0.0	0.0	21.0	Y		6.877293945868508
9898	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.5493061443340549
9899	3.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0			6.931471805599453
9900	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9901	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9902	0.0	7.0	0.0	0.0	4.0	0.0	0.0	24.0	Y	Y	4.023594781085251
9903	0.0	10.0	0.0	0.0	3.0	0.0	0.0	0.0			6.931471805599453
9904	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	Y	Y	1.9459101490553132
9905	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0			8.047189562170502
9906	0.0	9.0	0.0	0.0	3.0	0.0	0.0	9.0	Y	Y	2.9957322735539917
9907											0.0
9908	0.0	3.0	0.0	0.0	14.0	0.0	2.0	0.0	Y	Y	3.00194353355327
9909	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9910	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9912	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
9913	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0		Y	2.1972245773362196
9914	0.0	7.0	0.0	0.0	7.0	0.0	0.0	2.0		Y	2.1383330595080277
9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9916	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0		Y	0.8047189562170503
9917	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	Y		2.0794415416798357
9919	6.0	0.0	0.0	0.0	8.0	0.0	2.0	9.0			60.22070889191977
9920	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0			13.862943611198906
9921	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9922	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9923	2.0	3.0	0.0	0.0	20.0	0.0	0.0	2.0	Y		3.1701796518638763
9924	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9925	0.0	0.0	0.0	0.0	20.0	0.0	3.0	0.0			36.01702760541547
9926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9927											0.0
9928	0.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	Y		5.160687590321425
9929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9930	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
9931	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9932	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9933											0.0
9934	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	Y		2.1587440567681555
9935	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9936	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Y		2.3410656135621095
9937	0.0	22.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9939	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9940	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	Y	Y	0.5493061443340549
9941	0.0	6.0	0.0	0.0	13.0	6.0	7.0	11.0			88.69507776170695
9942	0.0	0.0	0.0	0.0	8.0	0.0	0.0	29.0			44.99809670330265
9943	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0			5.493061443340549
9944	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
9945	0.0	2.0	0.0	7.0	0.0	0.0	0.0	8.0		Y	7.3958284315358105
9946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9947	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	Y	Y	0.3465735902799727
9948	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9949	0.0	5.0	0.0	0.0	11.0	0.0	6.0	14.0		Y	6.869368749579181
9950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9951	0.0	0.0	0.0	0.0	14.0	0.0	0.0	16.0	Y		4.187238444607321
9952	0.0	0.0	0.0	0.0	3.0	0.0	7.0	1.0	Y		4.505456673639644
9953											0.0
9954											0.0
9955	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9956	0.0	0.0	0.0	0.0	10.0	2.0	0.0	10.0			46.95455197865665
9957	0.0	6.0	0.0	0.0	0.0	0.0	6.0	3.0			43.05159584702861
9958	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	Y		1.0397207708399179
9959									Y		0.0
9960											0.0
9961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
9962	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0			6.931471805599453
9963	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	Y		3.612012404142915
9964	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9965	0.0	2.0	0.0	0.0	8.0	4.0	10.0	16.0		Y	9.138106454355983
9966	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9967									Y		0.0
9968	0.0	14.0	0.0	0.0	0.0	0.0	0.0	6.0	Y	Y	1.9459101490553132
9969	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0		Y	1.9459101490553132
9970	0.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
9971	0.0	4.0	0.0	0.0	13.0	0.0	0.0	2.0	Y	Y	2.4181409534757394
9972											0.0
9973									Y		0.0
9974	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	Y		2.666359396632685
9975	0.0	2.0	0.0	0.0	0.0	0.0	4.0	13.0		Y	5.053214198266409
9976	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	Y	Y	1.3862943611198908
9977	0.0	0.0	0.0	0.0	6.0	0.0	0.0	11.0			34.57861724315657
9978	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
9979	0.0	17.0	0.0	0.0	7.0	0.0	0.0	17.0		Y	3.9300925287360826
9980	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9981	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	Y	Y	1.3862943611198908
9982	0.0	8.0	0.0	6.0	0.0	0.0	2.0	0.0		Y	6.512693805640447
9983	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9984	0.0	3.0	0.0	3.0	3.0	0.0	0.0	9.0	Y	Y	6.461468176353718
9985											0.0
9986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9987	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9988	0.0	14.0	0.0	2.0	0.0	0.0	6.0	0.0		Y	5.665395945253245
9989	0.0	2.0	0.0	0.0	8.0	0.0	0.0	2.0	Y	Y	2.1972245773362196
9990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
9991	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	Y		1.7917594692280554
9992	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
9993	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
9994											0.0
9995	0.0	6.0	0.0	0.0	2.0	0.0	0.0	6.0	Y	Y	2.4952162933893685
9996									Y		0.0
9997	0.0	7.0	0.0	0.0	8.0	0.0	0.0	20.0	Y	Y	4.143134726391533
9998	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
9999	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0		Y	0.8047189562170503
10000	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991853
10001	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
10002	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	Y		1.0397207708399179
10003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
10004											0.0
10005	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	Y		2.0794415416798357
10006	2.0	5.0	0.0	0.0	14.0	0.0	0.0	0.0			19.0333124488516
10007	0.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	Y		0.9729550745276566
10008											0.0
10009	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	Y	Y	1.6094379124341005
10010	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	Y	Y	1.6094379124341005
10011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10012											0.0
10013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10015	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	Y	Y	2.0794415416798357
10016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10017	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
10018	0.0	14.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
10019	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.4451858789480825
10020	0.0	8.0	0.0	0.0	10.0	0.0	0.0	2.0	Y	Y	2.297559925067295
10021	0.0	0.0	0.0	2.0	9.0	0.0	0.0	6.0	Y		5.843733417222611
10022									Y		0.0
10023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0			13.862943611198906
10024	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	Y	Y	2.5649493574615367
10025	3.0	0.0	0.0	0.0	3.0	18.0	3.0	6.0			83.56085031021479
10026	0.0	3.0	0.0	4.0	4.0	0.0	0.0	4.0		Y	6.437751649736402
10027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10028	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	Y		0.9729550745276566
10029	3.0	0.0	0.0	0.0	20.0	0.0	0.0	9.0	Y		4.517993492415703
10030	0.0	0.0	0.0	0.0	8.0	0.0	0.0	9.0	Y		3.4011973816621563
10031	0.0	10.0	0.0	0.0	28.0	0.0	6.0	3.0			59.888074996960974
10032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10033	0.0	10.0	0.0	13.0	22.0	0.0	0.0	0.0	Y		8.165390432002722
10034	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10035											0.0
10036	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0			6.931471805599453
10037	0.0	0.0	0.0	4.0	15.0	2.0	0.0	2.0			76.07113719541361
10038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
10039	0.0	10.0	0.0	2.0	0.0	0.0	0.0	2.0		Y	3.8451430103383846
10040											0.0
10041	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0		Y	2.0794415416798357
10042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10043	0.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	Y		4.10055582222138
10044	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
10045	0.0	2.0	0.0	0.0	5.0	0.0	0.0	10.0		Y	3.2937750074123984
10046	0.0	2.0	0.0	0.0	4.0	0.0	0.0	17.0	Y	Y	3.695090714113215
10047	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	Y		2.4141568686511508
10048	0.0	3.0	0.0	4.0	0.0	0.0	0.0	4.0		Y	5.633032693519351
10049									Y		0.0
10050	0.0	4.0	0.0	0.0	8.0	0.0	0.0	9.0	Y		3.4011973816621563
10051	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			34.657359027997266
10052											0.0
10053	2.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0			18.317808230648232
10054	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	Y		2.34106561356211
10055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
10056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10057									Y		0.0
10058	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10059											0.0
10060	0.0	3.0	0.0	0.0	5.0	0.0	0.0	19.0	Y	Y	3.8916120081680186
10061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10062	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0			27.0805020110221
10063											0.0
10064	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.5493061443340549
10065	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
10066	2.0	6.0	0.0	0.0	5.0	1.0	14.0	2.0			72.99020649829453
10067	0.0	14.0	0.0	0.0	18.0	0.0	0.0	21.0	Y	Y	4.563261942941536
10068	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0		Y	2.3025850929940463
10069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10070									Y		0.0
10071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10072											0.0
10073	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10074	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10075									Y		0.0
10076	0.0	7.0	0.0	0.0	10.0	0.0	0.0	5.0	Y	Y	2.9907071056272403
10077	2.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0			29.753212762938634
10078									Y		0.0
10079	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10080	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10081	0.0	5.0	0.0	0.0	10.0	0.0	0.0	11.0	Y	Y	3.683854286187186
10082	0.0	5.0	0.0	0.0	6.0	0.0	0.0	36.0	Y	Y	4.5838729871718815
10083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10084	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			6.931471805599453
10085	0.0	15.0	0.0	2.0	0.0	0.0	0.0	5.0			45.38290190898329
10086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
10087	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
10088	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
10089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10090	0.0	10.0	0.0	3.0	3.0	0.0	0.0	0.0		Y	4.1588830833596715
10091	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0		Y	0.5493061443340549
10092	2.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0			21.972245773362197
10093	0.0	20.0	0.0	20.0	0.0	0.0	0.0	0.0			76.11306094308557
10094	0.0	3.0	0.0	0.0	0.0	5.0	6.0	0.0			47.10624692811025
10095	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10096	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	Y	Y	0.5493061443340549
10097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10098	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10099	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
10100											0.0
10101	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	Y		3.295836866004329
10102	0.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	Y	Y	1.6479184330021646
10103	0.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	Y	Y	1.6479184330021646
10104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
10106											0.0
10107	0.0	14.0	0.0	0.0	0.0	0.0	2.0	2.0	Y	Y	2.7465307216702746
10108											0.0
10109	0.0	8.0	0.0	8.0	0.0	0.0	0.0	8.0		Y	7.690286020676769
10110	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10111	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	Y		3.1780538303479453
10112	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0			65.97643324038145
10113	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	Y	Y	1.0397207708399179
10114	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	Y	Y	0.9729550745276566
10115	0.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	Y	Y	5.756462732485115
10116	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0		Y	2.4141568686511508
10117	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0		Y	0.6931471805599454
10118									Y		0.0
10119									Y		0.0
10120	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	Y		2.9634630129852058
10121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10122	0.0	0.0	0.0	0.0	2.0	0.0	18.0	0.0	Y		4.965964613083716
10123											0.0
10124	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10125	0.0	5.0	0.0	7.0	2.0	0.0	0.0	2.0		Y	6.846522287201755
10126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10127	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10128	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10129											0.0
10130											0.0
10131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			10.986122886681098
10132	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	Y	Y	0.5493061443340549
10133	0.0	0.0	0.0	7.0	9.0	0.0	0.0	10.0	Y		8.747791673494984
10134	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10136	0.0	3.0	0.0	0.0	6.0	0.0	0.0	2.0			20.715673631957664
10137	0.0	7.0	0.0	0.0	8.0	0.0	0.0	13.0			37.37669618283368
