,Unnamed: 0,DOI
734,734,10.1146/annurev-vision-091517-034122
735,735,10.3389/fnins.2016.00370
736,736,10.3389/fnins.2023.1113578
737,737,10.3389/fncel.2022.1006703
738,738,10.1111/bpa.12764
739,739,10.1093/scan/nsab085
740,740,10.1073/pnas.1902279116
741,741,10.3389/fncir.2018.00091
742,742,10.3390/foods10092034
743,743,10.1038/s41467-022-34020-2
744,744,10.3389/fnana.2020.00018
745,745,10.3389/fnins.2019.00696
746,746,10.1016/j.csbj.2020.06.039
747,747,10.3389/fnmol.2021.607303
748,748,10.1186/s12862-020-01633-4
749,749,10.1242/dev.200425
750,750,10.3389/fncir.2015.00079
751,751,10.1523/jneurosci.1056-21.2021
752,752,10.1073/pnas.2118954119
753,753,10.1007/s00429-017-1503-2
754,754,10.24272/j.issn.2095-8137.2020.004
755,755,10.1002/hbm.25657
756,756,10.7554/elife.73153
757,757,10.15412/j.bcn.03070303
758,758,10.1177/19714009211002778
759,759,10.1038/s41583-018-0002-7
760,760,10.1146/annurev-vision-032321-100012
761,761,10.3389/fnins.2022.974653
762,762,10.1152/jn.00318.2016
763,763,10.1016/j.neuroimage.2018.05.048
764,764,10.1016/j.cub.2021.04.001
765,765,10.1523/jneurosci.0189-20.2020
766,766,10.1016/j.brainres.2019.146582
767,767,10.1152/jn.00651.2017
768,768,10.1002/cne.24494
769,769,10.1152/jn.00232.2019
770,770,10.1093/psyrad/kkab022
771,771,10.1523/jneurosci.0300-21.2021
772,772,10.3389/fnins.2022.787404
773,773,10.1021/acschemneuro.0c00791
774,774,10.1038/s41437-019-0282-3
775,775,10.1371/journal.pntd.0009424
776,776,10.3389/fnbeh.2021.820017
777,777,10.1038/s41386-022-01486-z
778,778,10.7554/elife.57670
779,779,10.3389/fnsys.2018.00032
780,780,10.1172/jci.insight.144712
781,781,10.3389/fncel.2020.00283
782,782,10.1016/j.neuron.2016.09.046
783,783,10.3389/fncom.2022.929348
784,784,10.3389/fnana.2017.00083
785,785,10.3389/fphys.2022.808730
786,786,10.1002/hbm.25423
787,787,10.7554/elife.75769
788,788,10.1073/pnas.2022097118
789,789,10.1523/jneurosci.2016-20.2020
790,790,10.3389/fnana.2015.00061
791,791,10.1038/s41598-017-10679-2
792,792,10.1093/cercor/bhab164
793,793,10.3389/fnsys.2021.688673
794,794,10.3389/fnana.2013.00008
795,795,10.1523/eneuro.0173-17.2017
796,796,10.3389/fnhum.2021.635611
797,797,10.1293/tox.34.1s
798,798,10.1523/eneuro.0383-20.2020
799,799,10.3390/jimaging8030076
800,800,10.1162/netn_a_00291
801,801,10.1523/jneurosci.2899-15.2017
802,802,10.1016/j.celrep.2020.108308
803,803,10.1088/1741-2552/aa52d1
804,804,10.3390/cells12050785
805,805,10.3390/ijms221910362
806,806,10.1002/cne.23425
807,807,10.1016/j.neuroimage.2016.04.039
808,808,10.1016/j.yhbeh.2022.105230
809,809,10.1073/pnas.1902280116
810,810,10.1038/s41598-020-67752-6
811,811,10.3389/fnana.2021.751810
812,812,10.1002/jeab.761
813,813,10.1016/j.neuron.2016.02.036
814,814,10.3389/fnsys.2022.885304
815,815,10.1177/02698811211050543
816,816,10.1038/s41380-021-01092-3
817,817,10.1038/s41467-020-16883-5
818,818,10.1073/pnas.1902299116
819,819,10.3389/fnsys.2015.00039
820,820,10.3389/ftox.2022.836427
821,821,10.3389/fendo.2022.820896
822,822,10.3389/fnint.2021.760116
823,823,10.3389/fncir.2018.00067
824,824,10.3389/fncir.2019.00061
825,825,10.1016/j.bja.2020.03.014
826,826,10.1073/pnas.1714684115
827,827,10.1155/2021/6663397
828,828,10.1007/s00702-017-1774-z
829,829,10.7554/elife.77216
830,830,10.1523/jneurosci.1784-18.2018
831,831,10.3389/fncom.2020.00082
832,832,10.3390/brainsci11111469
833,833,10.1016/j.neuroimage.2021.118692
834,834,10.3389/fnbeh.2022.815461
835,835,10.7554/elife.64569
836,836,10.3389/fnins.2023.1171970
837,837,10.1152/jn.00858.2015
838,838,10.1016/j.media.2019.101543
839,839,10.3389/fnhum.2022.981366
840,840,10.1523/jneurosci.0001-22.2022
841,841,10.7554/elife.44837
842,842,10.7554/elife.82467
843,843,10.1016/j.neuroimage.2016.08.004
844,844,10.3390/jcm9082590
845,845,10.1111/ejn.14076
846,846,10.4161/cib.4.4.15222
847,847,10.1093/brain/awu027
848,848,10.1152/jn.00534.2020
849,849,10.1371/journal.pntd.0008707
850,850,10.3389/fpsyt.2019.01016
851,851,10.1186/s13041-020-00679-1
852,852,10.1002/sctm.20-0126
853,853,10.1038/s41598-019-45973-8
854,854,10.1002/cne.24693
855,855,10.4137/jen.s40197
856,856,10.1111/epi.16423
857,857,10.2183/pjab.98.007
858,858,10.1007/s00429-016-1242-9
859,859,10.2174/1570159x18666200720175253
860,860,10.7554/elife.57484
861,861,10.1016/j.neuroimage.2020.116548
862,862,10.1007/s00221-017-4948-x
863,863,10.3390/v13050897
864,864,10.1038/s41467-022-35658-8
865,865,10.3389/fneur.2022.934650
866,866,10.1093/brain/awab379
867,867,10.3389/fpsyt.2019.00362
868,868,10.1523/eneuro.0416-20.2020
869,869,10.1002/cne.24515
870,870,10.1007/s12264-020-00579-3
871,871,10.3389/fnmol.2020.00076
872,872,10.1093/texcom/tgaa030
873,873,10.3389/fnana.2015.00104
874,874,10.1177/0271678x221084416
875,875,10.1038/s41598-018-20428-8
876,876,10.1523/jneurosci.2094-18.2019
877,877,10.1167/jov.22.8.5
878,878,10.1146/annurev-vision-082114-035920
879,879,10.3390/biom11081186
880,880,10.1021/acschemneuro.0c00074
881,881,10.1016/j.pain.2014.02.008
882,882,10.1007/s00429-020-02182-8
883,883,10.1007/s10439-021-02833-9
884,884,10.1093/cercor/bhx256
885,885,10.3389/fpsyt.2013.00169
886,886,10.1016/j.cub.2021.09.042
887,887,10.1155/2017/5124328
888,888,10.3389/fnsys.2015.00060
889,889,10.1093/cercor/bhab062
890,890,10.3389/fnhum.2019.00340
891,891,10.1093/brain/awac070
892,892,10.1098/rstb.2019.0633
893,893,10.3389/fncir.2015.00080
894,894,10.1016/j.neuron.2019.02.030
895,895,10.1186/s12868-020-00593-1
896,896,10.3389/fnsys.2022.787737
897,897,10.1016/j.jneumeth.2020.108839
898,898,10.1016/j.pharmthera.2021.107865
899,899,10.7554/elife.64734
900,900,
901,901,10.1007/s00429-021-02373-x
902,902,10.1002/cphy.c170033
903,903,10.1002/cne.23907
904,904,10.1038/nn.4658
905,905,10.1111/jvim.15663
906,906,10.1126/sciadv.abl6037
907,907,10.1016/j.neuroimage.2021.118248
908,908,10.3389/fncel.2021.683687
909,909,10.1523/jneurosci.2121-19.2020
910,910,10.1016/j.neuro.2019.02.016
911,911,10.1016/j.bandl.2012.06.011
912,912,10.1016/j.conb.2022.102555
913,913,10.1002/ski2.201
914,914,10.1038/s41467-022-28035-y
915,915,10.1016/j.isci.2020.101374
916,916,10.3390/brainsci11010091
917,917,10.1016/j.neuroimage.2021.118576
918,918,10.3389/fncel.2022.992747
919,919,10.1002/cne.23386
920,920,10.7717/peerj.6882
921,921,10.3390/biomedicines9030314
922,922,10.1523/jneurosci.2480-19.2020
923,923,10.1126/science.aat8077
924,924,10.1073/pnas.1905721116
925,925,10.1155/2016/6783812
926,926,10.1037/bne0000466
927,927,10.1002/hbm.23639
928,928,10.1016/j.omtm.2018.09.003
929,929,10.1016/j.neuroimage.2018.10.010
930,930,10.3389/fncir.2016.00058
931,931,10.3389/fnagi.2021.646726
932,932,10.1073/pnas.1919048117
933,933,10.3389/fnins.2022.811736
934,934,10.3389/fncom.2018.00048
935,935,10.1523/jneurosci.2703-18.2019
936,936,10.1038/s41598-022-14359-8
937,937,10.1007/s00429-017-1463-6
938,938,
939,939,10.1038/s41598-021-95987-4
940,940,10.1128/jvi.00550-18
941,941,10.1093/cercor/bhx311
942,942,
943,943,10.1186/s13059-020-02074-4
944,944,10.1016/j.neuron.2020.06.035
945,945,10.3389/fnins.2020.613378
946,946,10.1002/cne.25168
947,947,10.1002/cne.24451
948,948,10.1016/j.celrep.2021.110086
949,949,10.1038/s41583-020-0262-x
950,950,10.1002/rmb2.12272
951,951,10.1523/eneuro.0479-20.2021
952,952,10.3389/fnmol.2020.00049
953,953,10.1016/j.toxrep.2021.04.005
954,954,10.1002/cne.24445
955,955,10.18103/mra.v10i1.2624
956,956,10.1038/s41386-021-01100-8
957,957,10.1152/jn.00171.2020
958,958,10.3389/fnagi.2021.745438
959,959,10.1038/s41467-020-16710-x
960,960,10.1152/jn.00257.2021
961,961,10.1002/trc2.12284
962,962,10.3389/fnana.2010.00013
963,963,10.3389/fneur.2022.791092
964,964,10.3389/fcell.2021.661759
965,965,10.3389/fnins.2020.00555
966,966,10.1007/s00429-018-1811-1
967,967,10.1111/nan.12676
968,968,10.1016/j.brainres.2017.12.029
969,969,10.3389/fnsys.2021.806544
970,970,10.1152/jn.00936.2017
971,971,10.1371/journal.pcbi.1009601
972,972,10.1016/j.neuron.2020.04.001
973,973,10.1016/j.cub.2018.12.004
974,974,10.3390/cells12121618
975,975,10.3389/fnsys.2015.00159
976,976,10.7554/elife.59600
977,977,10.1016/j.nbd.2018.07.013
978,978,10.1523/jneurosci.2348-16.2016
979,979,10.1007/s00429-021-02423-4
980,980,10.1038/s41598-017-15611-2
981,981,10.1523/jneurosci.2425-14.2014
982,982,10.3389/fpsyg.2022.792872
983,983,10.1007/s13311-018-0638-z
984,984,10.1002/mds.27337
985,985,10.1007/s00702-017-1697-8
986,986,10.1016/j.semcdb.2017.08.047
987,987,10.1093/cercor/bhaa241
988,988,10.1038/s41374-021-00637-y
989,989,10.1097/wnp.0000000000000488
990,990,10.1002/cne.25338
991,991,10.1016/j.neuron.2021.10.035
992,992,10.1016/j.stem.2021.04.006
993,993,10.1038/s41421-019-0129-3
994,994,10.1038/s41467-017-02815-3
995,995,10.1002/hbm.22556
996,996,10.1126/science.aat7615
997,997,10.1007/s00429-014-0799-4
998,998,10.1093/cercor/bhz178
999,999,10.3389/fnins.2018.00180
1000,1000,10.3389/fncir.2014.00069
1001,1001,10.1007/s10827-021-00801-9
1002,1002,10.1371/journal.pcbi.1002626
1003,1003,10.1016/j.neulet.2021.135895
1004,1004,10.1016/j.neuroimage.2021.118379
1005,1005,10.1016/j.neuroimage.2017.07.040
1006,1006,10.3389/fphys.2019.00214
1007,1007,10.3389/fimmu.2019.01474
1008,1008,10.1523/jneurosci.0221-20.2020
1009,1009,10.1016/j.neuroimage.2019.04.048
1010,1010,10.1002/cne.23165
1011,1011,10.1126/science.aba3163
1012,1012,10.1016/j.neuroimage.2020.117679
1013,1013,10.1523/jneurosci.2738-20.2021
1014,1014,10.1159/000489943
1015,1015,10.7554/elife.62376
1016,1016,10.1038/s41541-022-00469-x
1017,1017,10.1016/j.neures.2018.01.001
1018,1018,10.1016/j.nicl.2019.101906
1019,1019,10.1016/j.isci.2021.103429
1020,1020,10.1002/cphy.c210005
1021,1021,10.1103/physreve.101.062301
1022,1022,10.7554/elife.40042
1023,1023,
1024,1024,10.1016/j.neubiorev.2020.06.007
1025,1025,10.1007/s00429-021-02439-w
1026,1026,10.1523/eneuro.0364-20.2020
1027,1027,10.1007/s00429-014-0913-7
1028,1028,10.1016/j.neuron.2020.01.026
1029,1029,10.1007/s10827-010-0283-y
1030,1030,10.2967/jnumed.115.161513
1031,1031,10.1667/rade-20-00051.1
1032,1032,10.1073/pnas.2203491119
1033,1033,10.7554/elife.64814
1034,1034,10.1117/1.nph.4.3.031213
1035,1035,10.3389/fnins.2020.00868
1036,1036,10.3109/07420528.2015.1125361
1037,1037,10.1016/j.heares.2018.05.013
1038,1038,10.1093/chemse/bjz013
1039,1039,10.7554/elife.82424
1040,1040,10.1016/j.cophys.2020.09.001
1041,1041,10.1038/nn.4423
1042,1042,10.1523/jneurosci.2275-20.2021
1043,1043,10.1016/j.neubiorev.2018.05.008
1044,1044,10.3389/fphys.2022.822098
1045,1045,10.1186/s11689-021-09397-8
1046,1046,10.1371/journal.ppat.1010658
1047,1047,10.3389/fncir.2018.00047
1048,1048,10.3389/fnana.2022.809446
1049,1049,10.1038/s41467-021-27892-3
1050,1050,10.1038/s41591-018-0106-7
1051,1051,10.4103/1673-5374.243715
1052,1052,10.1523/jneurosci.2815-12.2012
1053,1053,10.1038/s41593-020-00794-1
1054,1054,10.1177/2398212817723443
1055,1055,10.1093/schbul/sbab082
1056,1056,10.1155/2021/6510383
1057,1057,10.1016/j.nlm.2021.107438
1058,1058,10.3389/fnana.2011.00025
1059,1059,10.1038/s41598-022-10130-1
1060,1060,10.1371/journal.pcbi.1007957
1061,1061,10.1371/journal.pbio.3000660
1062,1062,10.1038/s41598-022-16739-6
1063,1063,10.3390/cells9061420
1064,1064,10.30802/aalas-jaalas-18-000143
1065,1065,10.3389/fcell.2020.00027
1066,1066,10.1002/hipo.23060
1067,1067,10.1016/j.mri.2016.10.019
1068,1068,10.1002/hbm.23506
1069,1069,10.3390/cells11172735
1070,1070,10.1002/cne.24134
1071,1071,10.1126/science.aan3456
1072,1072,10.1007/s00429-021-02385-7
1073,1073,10.1101/gr.275133.120
1074,1074,10.1016/j.neures.2017.10.009
1075,1075,10.3389/fnsys.2017.00037
1076,1076,10.1016/j.jpsychires.2021.08.018
1077,1077,10.3389/fnana.2017.00065
1078,1078,10.1002/hipo.23167
1079,1079,10.1159/000470903
1080,1080,10.1002/hipo.23006
1081,1081,10.1016/j.neuropharm.2021.108814
1082,1082,10.1038/s41598-017-04700-x
1083,1083,10.1093/cercor/bhz078
1084,1084,10.3389/fncir.2019.00047
1085,1085,10.1523/jneurosci.0174-13.2013
1086,1086,10.1016/j.cortex.2018.05.005
1087,1087,10.1523/jneurosci.0077-19.2019
1088,1088,10.1016/j.celrep.2021.110134
1089,1089,10.1016/j.nicl.2017.02.020
1090,1090,10.7554/elife.61248
1091,1091,10.1038/s41467-022-28329-1
1092,1092,10.3389/fphar.2019.01612
1093,1093,10.7554/elife.37325
1094,1094,10.1111/ejn.14869
1095,1095,10.1016/j.heares.2013.09.017
1096,1096,10.1016/j.clinph.2021.01.027
1097,1097,10.1503/jpn.190165
1098,1098,10.3389/fncir.2021.803501
1099,1099,10.1523/jneurosci.1417-21.2022
1100,1100,10.1038/nrn3950
1101,1101,10.1016/j.conb.2009.05.007
1102,1102,10.3389/fnhum.2016.00364
1103,1103,10.1038/s41586-020-2781-z
1104,1104,10.1037/bne0000444
1105,1105,10.1016/j.neulet.2017.10.034
1106,1106,10.1038/s41386-021-01156-6
1107,1107,10.1038/s41583-019-0176-7
1108,1108,10.1038/s41467-021-27899-w
1109,1109,10.3389/fnins.2015.00153
1110,1110,10.1016/j.neuron.2022.07.019
1111,1111,10.1117/1.nph.9.3.032206
1112,1112,10.4081/ejh.2021.3266
1113,1113,10.3389/fnint.2014.00059
1114,1114,10.1007/s00429-018-1817-8
1115,1115,10.1128/mbio.01659-19
1116,1116,10.3390/brainsci9060129
1117,1117,10.3389/fncel.2023.1125785
1118,1118,10.3390/bs7020029
1119,1119,10.3389/fmed.2021.760236
1120,1120,10.1016/j.neuroimage.2019.116396
1121,1121,10.1371/journal.pone.0130461
1122,1122,10.3389/fnins.2018.00516
1123,1123,10.1016/j.exer.2019.107825
1124,1124,10.1016/j.neuron.2022.07.017
1125,1125,10.1093/cercor/bht173
1126,1126,10.1016/j.cophys.2021.02.004
1127,1127,10.3389/fnana.2019.00036
1128,1128,10.1038/s41386-019-0548-8
1129,1129,10.1113/jphysiol.2013.259614
1130,1130,10.1016/j.schres.2013.06.024
1131,1131,10.1038/s41467-021-27753-z
1132,1132,10.1073/pnas.1405516111
1133,1133,10.1038/s41467-022-33745-4
1134,1134,10.1002/hbm.24542
1135,1135,10.1093/cercor/bhab084
1136,1136,10.1093/texcom/tgac049
1137,1137,10.1002/cne.23541
1138,1138,10.1089/neur.2021.0044
1139,1139,10.3389/fnana.2018.00003
1140,1140,10.1093/cercor/bhp308
1141,1141,10.1073/pnas.2020574118
1142,1142,10.3390/pathogens9010048
1143,1143,10.1038/sdata.2017.163
1144,1144,10.1364/boe.9.000230
1145,1145,10.1136/gpsych-2019-100137
1146,1146,10.1016/j.nicl.2021.102906
1147,1147,10.7554/elife.05422
1148,1148,10.3390/ijms221810093
1149,1149,10.1111/ejn.12844
1150,1150,10.3389/fnagi.2012.00036
1151,1151,10.1038/s41467-019-10248-3
1152,1152,10.1016/j.brainres.2019.146349
1153,1153,10.3389/fnsys.2016.00007
1154,1154,10.1101/2021.11.19.469209
1155,1155,10.1038/s41598-019-50881-y
1156,1156,10.1523/jneurosci.0824-21.2021
1157,1157,10.1523/jneurosci.3836-15.2016
1158,1158,10.1093/pm/pnab056
1159,1159,10.3390/brainsci10120906
1160,1160,10.1523/jneurosci.0569-17.2017
1161,1161,10.7554/elife.82426
1162,1162,10.1186/s12974-020-01910-5
1163,1163,10.3389/fnins.2022.854992
1164,1164,10.1093/cercor/bhn228
1165,1165,10.1371/journal.pcbi.1009007
1166,1166,10.1523/jneurosci.1479-21.2021
1167,1167,10.1155/2012/943159
1168,1168,10.1080/13506285.2019.1659896
1169,1169,10.1073/pnas.1211168109
1170,1170,10.1111/ejn.13208
1171,1171,10.1093/cercor/bhaa119
1172,1172,10.1016/j.stemcr.2019.05.016
1173,1173,10.7554/elife.42325
1174,1174,10.1093/ons/opy261
1175,1175,10.1016/j.schres.2016.11.034
1176,1176,10.1073/pnas.2005087117
1177,1177,10.1093/cercor/bhy317
1178,1178,10.1038/s41598-021-94192-7
1179,1179,10.1371/journal.pone.0132196
1180,1180,10.1016/j.cell.2016.03.010
1181,1181,10.1093/ilar/ilaa029
1182,1182,10.1007/s00429-021-02369-7
1183,1183,10.1523/eneuro.0339-17.2018
1184,1184,10.1089/aid.2014.0166
1185,1185,10.3390/vision4010003
1186,1186,10.1523/jneurosci.1839-17.2017
1187,1187,10.3390/ani11072019
1188,1188,10.1016/j.neuron.2014.07.016
1189,1189,10.3390/brainsci7100130
1190,1190,10.3389/fnagi.2019.00338
1191,1191,10.1523/jneurosci.5851-11.2012
1192,1192,10.1016/j.neuroscience.2015.09.041
1193,1193,10.1177/0271678x211061050
1194,1194,10.7554/elife.67713
1195,1195,10.3389/fphys.2020.00787
1196,1196,10.1002/cne.23921
1197,1197,10.1111/ene.14277
1198,1198,10.1162/netn_a_00088
1199,1199,10.3389/fncir.2017.00106
1200,1200,10.1016/j.cortex.2020.01.027
1201,1201,10.1073/pnas.1721653115
1202,1202,10.1016/j.neuroimage.2017.04.063
1203,1203,10.1371/journal.pcbi.1006550
1204,1204,10.1098/rstb.2019.0319
1205,1205,10.1016/j.cell.2021.07.019
1206,1206,10.1016/j.neuron.2016.02.038
1207,1207,10.1186/s12974-016-0706-4
1208,1208,10.1038/srep22629
1209,1209,10.1007/s00422-019-00795-9
1210,1210,10.1016/j.tics.2020.03.003
1211,1211,10.1038/s41386-020-0763-3
1212,1212,10.1111/acer.14052
1213,1213,10.1002/cne.22545
1214,1214,10.1016/j.neuron.2016.04.036
1215,1215,10.3389/fnins.2021.665445
1216,1216,10.1016/j.neuron.2018.06.027
1217,1217,10.1089/brain.2016.0445
1218,1218,10.3389/fncir.2018.00069
1219,1219,10.3389/fnmol.2020.583811
1220,1220,10.3389/fnsys.2017.00025
1221,1221,10.14252/foodsafetyfscj.2016034
1222,1222,10.3390/e21030308
1223,1223,10.1038/s41593-018-0309-8
1224,1224,10.4172/2155-6113.1000708
1225,1225,10.1038/s41467-022-28635-8
1226,1226,10.3389/fnagi.2021.759934
1227,1227,10.1002/cne.24453
1228,1228,10.4103/1673-5374.172328
1229,1229,10.3389/fnana.2017.00078
1230,1230,10.3390/ijms22063027
1231,1231,10.1523/eneuro.0060-18.2018
1232,1232,10.1088/1741-2552/abc529
1233,1233,10.1371/journal.ppat.1006753
1234,1234,10.1523/jneurosci.6141-11.2012
1235,1235,10.1007/s00018-016-2264-4
1236,1236,10.1038/npp.2016.64
1237,1237,10.7554/elife.51144
1238,1238,10.1097/qad.0000000000001178
1239,1239,10.1007/s00702-017-1803-y
1240,1240,10.1007/s13365-021-01014-7
1241,1241,10.1016/j.cell.2022.12.009
1242,1242,10.3389/fnagi.2020.00267
1243,1243,10.1038/s41386-022-01485-0
1244,1244,10.1126/sciadv.aav3816
1245,1245,10.1016/j.neuroimage.2022.119440
1246,1246,10.3389/fneur.2015.00251
1247,1247,10.1152/jn.00224.2018
1248,1248,10.3389/fnins.2019.00355
1249,1249,10.1099/jmm.0.001413
1250,1250,10.1038/s41598-019-39851-6
1251,1251,10.1146/annurev-vision-111815-114638
1252,1252,10.1523/eneuro.0171-20.2020
1253,1253,10.1097/cm9.0000000000001301
1254,1254,10.1016/j.isci.2021.103207
1255,1255,10.1016/j.neures.2017.02.007
1256,1256,10.1016/j.tins.2017.03.005
1257,1257,10.1093/neuros/nyx367
1258,1258,10.1016/j.tins.2021.05.002
1259,1259,10.3389/fphys.2022.816218
1260,1260,10.1002/cne.25104
1261,1261,10.1016/j.tins.2020.11.008
1262,1262,10.1371/journal.pone.0000848
1263,1263,10.1093/bja/aex123
1264,1264,10.2463/mrms.rev.2021-0050
1265,1265,10.1016/j.neuroimage.2015.05.010
1266,1266,10.3390/v9020026
1267,1267,10.1016/j.resuscitation.2010.03.030
1268,1268,10.3389/fncom.2015.00093
1269,1269,10.3389/fphys.2019.00140
1270,1270,10.1371/journal.pone.0107398
1271,1271,10.1371/journal.pbio.3001055
1272,1272,10.1167/17.14.5
1273,1273,10.3389/fnins.2017.00344
1274,1274,10.1089/brain.2012.0107
1275,1275,10.1152/jn.00475.2019
1276,1276,10.1371/journal.pone.0166784
1277,1277,10.1523/jneurosci.3762-16.2017
1278,1278,10.3390/cells10051138
1279,1279,10.1093/nsr/nwab126
1280,1280,10.1007/s00429-021-02378-6
1281,1281,10.1093/cercor/bhv093
1282,1282,10.1007/s00422-019-00801-0
1283,1283,10.3389/fnana.2020.548172
1284,1284,10.3389/fncir.2016.00115
1285,1285,10.1126/sciadv.1601335
1286,1286,10.3389/fcell.2021.591017
1287,1287,10.1093/texcom/tgaa034
1288,1288,10.1016/j.biopsych.2010.02.021
1289,1289,10.1162/netn_a_00040
1290,1290,10.1146/annurev-vision-091718-014917
1291,1291,10.7554/elife.65128
1292,1292,10.3389/fncom.2017.00062
1293,1293,10.1016/j.neuron.2010.04.032
1294,1294,10.1007/s10439-020-02573-2
1295,1295,10.1016/j.pneurobio.2017.11.004
1296,1296,10.1523/jneurosci.3914-15.2016
1297,1297,10.1098/rstb.2015.0350
1298,1298,10.1093/cercor/bhx240
1299,1299,10.1016/j.bmc.2016.10.035
1300,1300,10.1002/cne.25263
1301,1301,10.3389/fnins.2019.01240
1302,1302,10.1155/2018/1630709
1303,1303,10.3389/fnana.2018.00030
1304,1304,10.1002/brb3.863
1305,1305,10.1523/jneurosci.0449-17.2017
1306,1306,10.1016/j.heares.2016.05.014
1307,1307,10.1016/j.isci.2021.103330
1308,1308,10.3389/fnsys.2014.00128
1309,1309,10.1523/eneuro.0066-22.2022
1310,1310,10.1097/aln.0000000000002637
1311,1311,10.1038/s41467-020-18692-2
1312,1312,10.1002/cne.23634
1313,1313,10.1159/000341135
1314,1314,10.1093/cercor/bhv135
1315,1315,10.1016/j.nicl.2019.101942
1316,1316,10.1007/s00429-017-1504-1
1317,1317,10.1038/srep02285
1318,1318,10.1016/j.neuroimage.2020.117667
1319,1319,10.3389/fnhum.2014.00884
1320,1320,10.1093/cercor/bhz305
1321,1321,10.1111/jne.13115
1322,1322,10.2147/eb.s51822
1323,1323,10.1371/journal.pone.0165935
1324,1324,10.1002/cne.25134
1325,1325,10.1038/s41380-021-01097-y
1326,1326,10.1080/87565641.2017.1334783
1327,1327,10.1186/s40478-019-0684-8
1328,1328,10.3389/fncir.2018.00012
1329,1329,10.3389/fnins.2016.00264
1330,1330,10.1097/qad.0000000000001793
1331,1331,10.1038/nature12276
1332,1332,10.1111/jnc.14291
1333,1333,10.3389/fnsys.2017.00003
1334,1334,10.1016/j.bpsc.2020.09.014
1335,1335,10.1073/pnas.1710323115
1336,1336,10.1016/j.neuron.2020.11.023
1337,1337,10.1038/s41562-022-01434-3
1338,1338,10.1016/j.nicl.2013.11.011
1339,1339,10.1016/j.tics.2018.07.009
1340,1340,10.3389/fnhum.2013.00620
1341,1341,10.3389/fphar.2017.00471
1342,1342,10.1007/s00702-017-1713-z
1343,1343,10.3389/fendo.2019.00683
1344,1344,10.1007/s00429-017-1554-4
1345,1345,10.3390/vision3010005
1346,1346,10.1186/s12868-019-0538-0
1347,1347,10.1096/fj.202100731r
1348,1348,10.3389/fnins.2018.01044
1349,1349,10.1039/c9ob00893d
1350,1350,10.1007/s00429-015-0990-2
1351,1351,10.1093/cercor/bhy124
1352,1352,10.1111/ejn.15545
1353,1353,10.1111/jir.12558
1354,1354,10.1152/jn.01000.2015
1355,1355,10.3389/fnins.2020.00932
1356,1356,10.1093/cercor/bhn093
1357,1357,10.5402/2012/262941
1358,1358,10.1093/cercor/bhs016
1359,1359,10.1167/jov.20.6.5
1360,1360,10.3389/fncir.2014.00123
1361,1361,10.1093/cercor/bhn229
1362,1362,10.1371/journal.pbio.2004559
1363,1363,10.3389/fncir.2017.00091
1364,1364,10.1016/j.cell.2016.02.033
1365,1365,10.3389/fncir.2017.00027
1366,1366,10.1080/01658107.2016.1217028
1367,1367,10.3389/fnana.2017.00111
1368,1368,10.1098/rstb.2019.0045
1369,1369,10.1038/s41467-022-31388-z
1370,1370,10.3389/fnins.2013.00112
1371,1371,10.1371/journal.pone.0196363
1372,1372,10.1113/jp283105
1373,1373,10.1038/s41598-018-26287-7
1374,1374,10.1371/journal.pone.0154752
1375,1375,10.1016/j.mri.2014.04.019
1376,1376,10.3389/fncom.2014.00036
1377,1377,10.3389/fnana.2010.00134
1378,1378,10.1002/cne.23377
1379,1379,10.1038/s41386-021-01236-7
1380,1380,10.1016/j.neuron.2020.12.025
1381,1381,10.1002/cne.25050
1382,1382,10.3389/fncel.2018.00405
1383,1383,10.3390/genes13040586
1384,1384,10.2147/eb.s51817
1385,1385,10.1371/journal.pone.0270366
1386,1386,10.1016/j.conb.2010.08.022
1387,1387,10.1016/j.conb.2018.01.002
1388,1388,10.3389/fnana.2010.00138
1389,1389,10.1523/jneurosci.1984-20.2020
1390,1390,10.1186/s13024-021-00508-6
1391,1391,10.3390/v10100513
1392,1392,10.3389/fncel.2020.577858
1393,1393,10.1016/j.bbr.2019.112159
1394,1394,10.1093/brain/awab111
1395,1395,10.1523/jneurosci.3114-20.2021
1396,1396,10.1016/j.neuroimage.2016.09.034
1397,1397,10.1002/cne.24115
1398,1398,10.3389/fnagi.2021.760270
1399,1399,10.1093/cercor/bhx211
1400,1400,10.1016/j.jchemneu.2009.05.002
1401,1401,10.3389/fnhum.2021.669120
1402,1402,10.3389/fnins.2020.00864
1403,1403,10.1016/j.neuroscience.2017.08.022
1404,1404,10.1371/journal.pcbi.1009848
1405,1405,10.1002/cne.24413
1406,1406,10.3390/ijms20184391
1407,1407,
1408,1408,10.3389/fnins.2018.00509
1409,1409,10.3389/fpsyg.2021.641994
1410,1410,10.1523/jneurosci.0519-19.2019
1411,1411,10.3390/brainsci11050607
1412,1412,10.3390/molecules25204749
1413,1413,10.1167/jov.20.4.24
1414,1414,10.3389/fnsys.2021.655980
1415,1415,10.1002/hbm.24042
1416,1416,10.1523/jneurosci.0659-17.2017
1417,1417,10.3389/fnana.2019.00050
1418,1418,10.1155/2016/6021428
1419,1419,10.1109/tuffc.2014.2992
1420,1420,10.1371/journal.pone.0112504
1421,1421,
1422,1422,10.3389/fneur.2015.00211
1423,1423,10.3389/fnhum.2014.00852
1424,1424,10.1007/s10162-022-00851-5
