INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
8137	0.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	174.0	0.0	2.0	10.0	0.0	3.0	9.0	-2.805252529058573	1.515371403395033	54.11627550333606
8180	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	46.0	0.0	11.0	3.0	6.0	1.0	11.0	-3.218875824868201	-2.772588722239781	107.20351763358504
5501	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	18.0	1.0	3.0	20.0	0.0	1.0	15.0	-3.218875824868201	8.199983131062961	88.40027478330224
4887	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	10.0	71.0	3.0	10.0	110.0	2.0	16.0	53.0	-3.218875824868201	5.545177444479563	167.85888269923996
9017	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	56.0	0.0	2.0	1.0	0.0	0.0	2.0	-3.218875824868201	-2.19722457733622	41.81614043269219
5132	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	55.0	0.0	3.0	10.0	0.0	22.0	6.0	-3.218875824868201	3.0396515074888266	65.81768130388798
4820	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	152.0	0.0	5.0	24.0	5.0	31.0	11.0	-3.218875824868201	-2.772588722239781	136.31256942699946
7268	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	210.0	0.0	4.0	18.0	0.0	21.0	4.0	-3.218875824868201	-2.19722457733622	76.98806654125528
4190	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	59.0	0.0	4.0	5.0	0.0	0.0	10.0	-3.218875824868201	1.268511325463507	57.18609715059109
2815	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	34.0	2.0	4.0	0.0	5.0	-3.218875824868201	-2.19722457733622	83.23669150032353
4831	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	69.0	0.0	2.0	2.0	1.0	0.0	1.0	-3.218875824868201	-3.218875824868201	39.17381697112047
5495	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	15.0	17.0	0.0	2.0	22.0	-3.218875824868201	-1.3862943611198906	82.21139659331178
9265	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	5.0	23.0	0.0	8.0	65.0	0.0	0.0	21.0	-3.218875824868201	17.36289044980451	69.93721878187056
8813	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	69.0	0.0	1.0	2.0	1.0	3.0	1.0	-3.218875824868201	-3.218875824868201	48.98210950123774
5588	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	219.0	0.0	2.0	10.0	8.0	7.0	6.0	-3.218875824868201	-2.19722457733622	107.45121728356592
7344	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	21.0	0.0	1.0	0.0	0.0	7.0	1.0	-3.218875824868201	7.767247061812897	48.035389148421366
6979	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	83.0	0.0	1.0	0.0	14.0	16.0	3.0	-3.218875824868201	-2.19722457733622	98.48057036279975
9834	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	0.0	1.0	1.0	8.0	11.0	0.0	-3.218875824868201	-2.19722457733622	94.7070665105714
10816	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	58.0	0.0	7.0	33.0	1.0	6.0	29.0	-3.218875824868201	0.6931471805599454	87.53064696773
7388	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	8.0	92.0	0.0	34.0	131.0	1.0	9.0	13.0	-3.218875824868201	15.942385152878742	122.95861820409732
7802	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	0.0	10.0	1.0	2.0	7.0	4.0	-3.218875824868201	-3.58351893845611	90.0870891999482
7229	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	65.0	0.0	1.0	6.0	20.0	5.0	1.0	-3.218875824868201	8.082200095406577	110.01459390692504
6797	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	95.0	0.0	6.0	10.0	0.0	1.0	10.0	-3.218875824868201	-2.19722457733622	52.226952527881714
5579	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	1.0	22.0	167.0	0.0	5.0	13.0	2.0	5.0	12.0	-3.218875824868201	10.868339851024714	104.93448279379224
7759	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	91.0	0.0	2.0	15.0	0.0	13.0	21.0	-3.218875824868201	-3.218875824868201	89.43181321020555
6796	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	74.0	0.0	2.0	95.0	78.0	14.0	62.0	-3.218875824868201	10.227308671603785	174.22096392046674
4996	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	74.0	5.0	22.0	213.0	0.0	20.0	100.0	-3.218875824868201	-1.3862943611198906	167.3237611900232
4946	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	18.0	0.0	1.0	6.0	32.0	13.0	2.0	-3.218875824868201	0.0	143.94087272065738
4153	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	171.0	9.0	67.0	34.0	3.0	7.0	72.0	-3.218875824868201	28.99439854786132	195.13165026765105
8181	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	493.0	0.0	7.0	13.0	1.0	19.0	19.0	-3.218875824868201	-3.58351893845611	103.40940967494804
8786	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	3.0	4.0	0.0	0.0	3.0	-3.218875824868201	-2.19722457733622	41.62930095632633
10079	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	277.0	0.0	7.0	4.0	2.0	37.0	14.0	-3.218875824868201	9.010913347279288	103.3376647389236
5334	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	140.0	0.0	1.0	16.0	4.0	2.0	14.0	-3.218875824868201	-2.19722457733622	74.8466226915978
8798	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	36.0	0.0	7.0	44.0	0.0	0.0	13.0	-3.218875824868201	8.213534164441317	56.787301575118896
4768	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	38.0	0.0	4.0	16.0	8.0	2.0	0.0	-3.218875824868201	1.268511325463507	104.94443899679038
5831	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	62.0	0.0	10.0	12.0	0.0	28.0	55.0	-3.218875824868201	1.268511325463507	101.77624830660194
6994	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	15.0	0.0	2.0	0.0	5.0	0.0	2.0	-3.218875824868201	9.010913347279288	60.632139881302095
9799	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	63.0	0.0	1.0	2.0	0.0	5.0	12.0	-3.218875824868201	9.599828525561207	41.78058036740834
9631	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	150.0	0.0	7.0	159.0	2.0	9.0	47.0	-3.218875824868201	2.079441541679836	127.57032858820186
7163	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	87.0	0.0	2.0	4.0	2.0	1.0	9.0	-3.218875824868201	4.734247228263234	69.9543833543802
9895	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	534.0	0.0	75.0	4.0	24.0	40.0	11.0	-3.218875824868201	13.523145537608112	163.71388277127
6532	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	113.0	0.0	4.0	2.0	5.0	0.0	1.0	-3.218875824868201	-1.3862943611198906	67.51034808259438
9964	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	110.0	0.0	2.0	17.0	0.0	1.0	9.0	-3.218875824868201	-2.19722457733622	45.44944143078804
8706	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	67.0	0.0	1.0	11.0	1.0	6.0	16.0	-3.218875824868201	-3.218875824868201	72.26804507741926
8110	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	78.0	0.0	69.0	128.0	0.0	11.0	121.0	-3.218875824868201	-4.394449154672439	139.1030487075962
8741	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	138.0	0.0	1.0	13.0	2.0	2.0	9.0	-3.218875824868201	-2.19722457733622	61.66057651802735
6136	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	59.0	0.0	4.0	4.0	12.0	0.0	12.0	-3.218875824868201	-2.772588722239781	97.99420819088628
8221	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	1.0	0.0	0.0	1.0	3.0	-3.218875824868201	-3.58351893845611	21.061478202047404
4800	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	46.0	6.0	15.0	25.0	0.0	0.0	13.0	-3.218875824868201	-2.19722457733622	109.14523797022532
6671	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	140.0	0.0	2.0	15.0	30.0	10.0	4.0	-3.218875824868201	-2.19722457733622	144.56115067594246
7496	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	99.0	0.0	4.0	5.0	1.0	10.0	18.0	-3.218875824868201	2.720472721100768	87.86602882407304
9900	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	319.0	0.0	16.0	43.0	9.0	56.0	56.0	-3.218875824868201	4.158883083359672	153.4000333826462
6487	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	79.0	0.0	4.0	4.0	0.0	6.0	11.0	-3.218875824868201	-2.772588722239781	61.12409376785578
8338	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	131.0	0.0	3.0	1.0	30.0	5.0	44.0	-3.218875824868201	-2.19722457733622	120.1251987052604
4929	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	32.0	0.0	15.0	11.0	0.0	0.0	15.0	-3.218875824868201	18.07280712943324	64.93794365188431
8595	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	106.0	5.0	6.0	44.0	1.0	36.0	30.0	-3.218875824868201	8.199983131062961	148.01427356684863
4217	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	53.0	0.0	4.0	26.0	0.0	3.0	84.0	-3.218875824868201	-1.3862943611198906	89.57551283384623
7278	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	37.0	0.0	2.0	17.0	0.0	0.0	13.0	-3.218875824868201	-2.19722457733622	38.289567810384895
7036	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	143.0	0.0	54.0	50.0	6.0	11.0	72.0	-3.218875824868201	4.734247228263234	161.40297339767514
8534	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	100.0	0.0	5.0	13.0	0.0	1.0	23.0	-3.218875824868201	-4.605170185988092	66.6766270373757
8134	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	135.0	0.0	8.0	19.0	13.0	5.0	16.0	-3.218875824868201	-2.19722457733622	135.96935810251057
7309	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	40.0	0.0	18.0	1.0	0.0	1.0	3.0	-3.218875824868201	12.254634212144603	67.67805861281659
5715	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	19.0	173.0	2.0	20.0	38.0	2.0	7.0	28.0	-3.58351893845611	8.213534164441317	155.47069230178897
6927	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	40.0	97.0	0.0	2.0	3.0	5.0	0.0	20.0	-3.58351893845611	1.268511325463507	96.9411819751607
6809	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	86.0	0.0	4.0	7.0	0.0	39.0	4.0	-3.58351893845611	-3.8918202981106265	69.42722650434033
9523	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	146.0	0.0	32.0	25.0	4.0	3.0	16.0	-3.58351893845611	-2.19722457733622	112.47858459805784
9039	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	31.0	0.0	1.0	30.0	0.0	0.0	17.0	-3.58351893845611	-3.58351893845611	51.080896302459685
4967	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	31.0	0.0	1.0	3.0	15.0	6.0	4.0	-3.58351893845611	4.158883083359672	111.86178307648092
6690	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2156.0	1.0	168.0	298.0	31.0	128.0	303.0	-3.58351893845611	0.0	257.71930763571123
7476	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	241.0	0.0	26.0	1.0	0.0	11.0	24.0	-3.58351893845611	8.213534164441317	85.84877622330379
9139	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	67.0	0.0	2.0	4.0	2.0	6.0	0.0	-3.58351893845611	-2.19722457733622	58.95711610801417
4730	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	267.0	1.0	23.0	82.0	3.0	10.0	59.0	-3.58351893845611	-3.58351893845611	156.1769623849151
5980	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	133.0	0.0	8.0	14.0	0.0	1.0	6.0	-3.58351893845611	-2.772588722239781	68.76841302600003
5824	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0	25.0	0.0	10.0	0.0	6.0	4.0	5.0	-3.58351893845611	26.11757782334351	105.413091831512
7343	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	32.0	0.0	3.0	3.0	2.0	8.0	3.0	-3.58351893845611	2.7725887222397816	82.5949583384698
9696	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	24.0	1.0	2.0	30.0	0.0	0.0	3.0	-3.58351893845611	6.186208623900495	56.96458146564961
6763	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	4.0	52.0	0.0	1.0	10.0	0.0	6.0	46.0	-3.58351893845611	10.22730867160378	65.78458296593149
5856	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	183.0	7.0	22.0	105.0	2.0	6.0	56.0	-3.58351893845611	-2.19722457733622	164.8063800653173
4742	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	67.0	0.0	1.0	1.0	1.0	1.0	2.0	-3.58351893845611	13.321790402101222	44.34004828252687
10073	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	32.0	0.0	1.0	2.0	0.0	0.0	3.0	-3.58351893845611	-3.58351893845611	19.29446173720595
7166	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	0.0	3.0	8.0	2.0	1.0	1.0	-3.58351893845611	-2.772588722239781	62.11559799087563
5874	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	21.0	0.0	2.0	16.0	0.0	0.0	16.0	-3.58351893845611	-3.218875824868201	64.49111357981812
10080	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	34.0	0.0	2.0	6.0	1.0	3.0	22.0	-3.58351893845611	4.158883083359672	67.9944586977035
6590	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	44.0	0.0	4.0	46.0	0.0	2.0	21.0	-3.58351893845611	1.268511325463507	65.15925019350443
10396	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	282.0	0.0	3.0	61.0	3.0	9.0	7.0	-3.58351893845611	4.734247228263234	95.34279048855645
9521	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	75.0	0.0	2.0	6.0	0.0	0.0	22.0	-3.58351893845611	-3.218875824868201	34.663149836630204
7578	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	4.0	35.0	0.0	0.0	22.0	-3.58351893845611	-3.218875824868201	65.77281271129661
7337	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	8.0	0.0	0.0	4.0	0.0	-3.58351893845611	4.734247228263234	47.324398322914014
6819	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	31.0	0.0	7.0	12.0	0.0	5.0	1.0	-3.58351893845611	8.788898309344878	64.16540011792786
6901	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	99.0	0.0	6.0	45.0	16.0	18.0	14.0	-3.58351893845611	18.59719083946214	145.1352549036632
10819	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	8.0	6.0	2.0	5.0	9.0	-3.58351893845611	9.599828525561207	86.14421395674057
6697	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	96.0	0.0	7.0	24.0	2.0	3.0	8.0	-3.58351893845611	5.849964984834282	88.4236284665737
10949	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	1.0	0.0	1.0	4.0	2.0	-3.58351893845611	-3.8918202981106265	53.34633639389784
8523	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	50.0	0.0	14.0	10.0	22.0	13.0	4.0	-3.58351893845611	4.734247228263234	146.27156897875193
10890	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	274.0	0.0	7.0	4.0	45.0	21.0	6.0	-3.58351893845611	-3.218875824868201	145.80698887895844
4227	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	75.0	0.0	13.0	17.0	1.0	1.0	6.0	-3.58351893845611	-4.158883083359672	99.08079316439954
10322	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	84.0	0.0	2.0	8.0	8.0	3.0	16.0	-3.58351893845611	-2.19722457733622	91.9919169441854
6692	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	66.0	0.0	12.0	26.0	5.0	21.0	11.0	-3.58351893845611	7.624618986159399	123.87556271962043
5324	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	69.0	0.0	11.0	12.0	6.0	75.0	6.0	-3.58351893845611	-1.3862943611198906	137.2262890546761
2972	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	16.0	0.0	0.0	49.0	0.0	3.0	30.0	-3.58351893845611	9.010913347279288	51.85803977825238
7342	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	23.0	0.0	2.0	0.0	7.0	4.0	0.0	-3.58351893845611	-2.772588722239781	76.17616879512184
6445	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	11.0	1.0	1.0	12.0	0.0	0.0	1.0	-3.8918202981106265	0.6931471805599454	49.4437643213284
4304	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	73.0	0.0	7.0	3.0	0.0	1.0	28.0	-3.8918202981106265	-2.772588722239781	76.89768180814285
6341	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	16.0	0.0	1.0	1.0	3.0	2.0	5.0	-3.8918202981106265	19.35600505453945	63.38771136218704
8209	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0	0.0	2.0	0.0	1.0	0.0	11.0	-3.8918202981106265	-3.218875824868201	37.84896389172357
10166	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	2.0	5.0	22.0	25.0	3.0	-3.8918202981106265	-2.19722457733622	114.1892736440901
9424	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	101.0	0.0	8.0	1.0	4.0	6.0	11.0	-3.8918202981106265	-2.772588722239781	101.0548444545669
8206	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	85.0	0.0	11.0	3.0	0.0	3.0	37.0	-3.8918202981106265	4.158883083359672	76.89496389416547
